Fecha,Local,Resultado,Visitante,Estadio,Año,Tipo de Torneo
Fecha 13,Boyacá Chicó,0 : 2,América de Cali,La Independencia,2024,Finalización
Fecha 13,Deportivo Pasto,1 : 2,Atlético Nacional,Departamental Libertad,2024,Finalización
Fecha 13,Alianza F. C.,1 : 0,Once Caldas,Armando Maestre Pavajeau,2024,Finalización
Fecha 13,Independiente Medellín,0 : 0,La Equidad,Atanasio Girardot,2024,Finalización
Fecha 13,Santa Fe,0 : 0,Águilas Doradas,Nemesio Camacho El Campín,2024,Finalización
Fecha 13,Junior,2 : 1,Patriotas,Metropolitano Roberto Meléndez,2024,Finalización
Fecha 13,Fortaleza CEIF,3 : 1,Jaguares,Metropolitano de Techo,2024,Finalización
Fecha 13,Deportivo Pereira,1 : 0,Deportes Tolima,Hernán Ramírez Villegas,2024,Finalización
Fecha 14,La Equidad,1 : 0,Junior,Metropolitano de Techo,2024,Finalización
Fecha 14,Atlético Bucaramanga,1 : 1,Deportivo Pereira,Américo Montanini,2024,Finalización
Fecha 14,Águilas Doradas,1 : 1,Deportivo Cali,Arturo Cumplido Sierra,2024,Finalización
Fecha 14,Patriotas,1 : 2,Santa Fe,La Independencia,2024,Finalización
Fecha 14,Once Caldas,2 : 1,Deportivo Pasto,Palogrande,2024,Finalización
Fecha 14,América de Cali,1 : 0,Independiente Medellín,Olímpico Pascual Guerrero,2024,Finalización
Fecha 14,Atlético Nacional,2 : 1,Envigado F. C.,Atanasio Girardot,2024,Finalización
Fecha 14,Jaguares,1 : 0,Boyacá Chicó,Jaraguay,2024,Finalización
Fecha 14,Millonarios,2 : 1,Fortaleza CEIF,Nemesio Camacho El Campín,2024,Finalización
Fecha 14,Deportes Tolima,2 : 0,Alianza F. C.,Manuel Murillo Toro,2024,Finalización
Fecha 15,Deportes Tolima,1 : 1,Once Caldas,Manuel Murillo Toro,2024,Finalización
Fecha 15,Alianza F. C.,1 : 1,Patriotas,Armando Maestre Pavajeau,2024,Finalización
Fecha 15,Santa Fe,0 : 1,Millonarios,Nemesio Camacho El Campín,2024,Finalización
Fecha 15,Fortaleza CEIF,0 : 1,Atlético Nacional,27 de octubre,2024,Finalización
Fecha 15,Deportivo Cali,1 : 0,Atlético Bucaramanga,Deportivo Cali,2024,Finalización
Fecha 15,Junior,3 : 1,América de Cali,Metropolitano Roberto Meléndez,2024,Finalización
Fecha 15,Independiente Medellín,4 : 1,Jaguares,Atanasio Girardot,2024,Finalización
Fecha 15,Boyacá Chicó,1 : 0,La Equidad,La Independencia,2024,Finalización
Fecha 15,Deportivo Pasto,3 : 1,Águilas Doradas,Departamental Libertad,2024,Finalización
Fecha 15,Deportivo Pereira,2 : 0,Envigado F. C.,Hernán Ramírez Villegas,2024,Finalización
Fecha 16,Jaguares,1 : 2,Deportivo Pereira,Jaraguay,2024,Finalización
Fecha 16,Once Caldas,0 : 2,Fortaleza CEIF,Palogrande,2024,Finalización
Fecha 16,La Equidad,3 : 2,Alianza F. C.,Metropolitano de Techo,2024,Finalización
Fecha 16,Envigado F. C.,0 : 0,Junior,Polideportivo Sur,2024,Finalización
Fecha 16,Águilas Doradas,0 : 1,Deportes Tolima,Arturo Cumplido Sierra,2024,Finalización
Fecha 16,Patriotas,3 : 0,Boyacá Chicó,La Independencia,2024,Finalización
Fecha 16,América de Cali,0 : 1,Deportivo Cali,Olímpico Pascual Guerrero,2024,Finalización
Fecha 16,Millonarios,1 : 0,Deportivo Pasto,Nemesio Camacho El Campín,2024,Finalización
Fecha 16,Atlético Bucaramanga,2 : 3,Independiente Medellín,Américo Montanini,2024,Finalización
Fecha 16,Atlético Nacional,1 : 1,Santa Fe,Atanasio Girardot,2024,Finalización
Fecha 17,Fortaleza CEIF,2 : 1,La Equidad,Metropolitano de Techo,2024,Finalización
Fecha 17,Boyacá Chicó,1 : 1,Atlético Bucaramanga,La Independencia,2024,Finalización
Fecha 17,Alianza F. C.,3 : 0,Águilas Doradas,Armando Maestre Pavajeau,2024,Finalización
Fecha 17,Deportes Tolima,3 : 0,Envigado F. C.,Manuel Murillo Toro,2024,Finalización
Fecha 17,Deportivo Cali,1 : 2,Jaguares,Deportivo Cali,2024,Finalización
Fecha 17,Independiente Medellín,3 : 0,Patriotas,Atanasio Girardot,2024,Finalización
Fecha 17,Junior,0 : 0,Millonarios,Metropolitano Roberto Meléndez,2024,Finalización
Fecha 17,Deportivo Pasto,3 : 1,América de Cali,Departamental Libertad,2024,Finalización
Fecha 17,Deportivo Pereira,1 : 1,Atlético Nacional,Hernán Ramírez Villegas,2024,Finalización
Fecha 17,Santa Fe,2 : 1,Once Caldas,Nemesio Camacho El Campín,2024,Finalización
Fecha 18,Atlético Bucaramanga,1 : 0,Fortaleza CEIF,Américo Montanini,2024,Finalización
Fecha 18,Patriotas,2 : 1,Deportes Tolima,La Independencia,2024,Finalización
Fecha 18,Envigado F. C.,1 : 0,Deportivo Cali,Polideportivo Sur,2024,Finalización
Fecha 18,Jaguares,0 : 0,Alianza F. C.,Jaraguay,2024,Finalización
Fecha 18,Águilas Doradas,0 : 1,Boyacá Chicó,Arturo Cumplido Sierra,2024,Finalización
Fecha 18,Millonarios,0 : 0,Deportivo Pereira,Nemesio Camacho El Campín,2024,Finalización
Fecha 18,La Equidad,2 : 2,Deportivo Pasto,Metropolitano de Techo,2024,Finalización
Fecha 18,Atlético Nacional,1 : 1,Independiente Medellín,Atanasio Girardot,2024,Finalización
Fecha 18,Once Caldas,0 : 0,Junior,Palogrande,2024,Finalización
Fecha 18,América de Cali,0 : 0,Santa Fe,Olímpico Pascual Guerrero,2024,Finalización
Fecha 19,Junior,3 : 0,Deportivo Cali,Metropolitano Roberto Meléndez,2024,Finalización
Fecha 19,América de Cali,3 : 0,Once Caldas,Olímpico Pascual Guerrero,2024,Finalización
Fecha 19,Alianza F. C.,0 : 4,Atlético Bucaramanga,Armando Maestre Pavajeau,2024,Finalización
Fecha 19,Santa Fe,3 : 0,Jaguares,Nemesio Camacho El Campín,2024,Finalización
Fecha 19,Fortaleza CEIF,0 : 1,Águilas Doradas,Metropolitano de Techo,2024,Finalización
Fecha 19,Boyacá Chicó,1 : 5,Millonarios,Bello Horizonte - Rey Pelé,2024,Finalización
Fecha 19,Deportivo Pasto,3 : 2,Patriotas,Departamental Libertad,2024,Finalización
Fecha 19,Deportivo Pereira,4 : 3,La Equidad,Hernán Ramírez Villegas,2024,Finalización
Fecha 19,Deportes Tolima,1 : 0,Atlético Nacional,Manuel Murillo Toro,2024,Finalización
Fecha 19,Independiente Medellín,1 : 0,Envigado F. C.,Atanasio Girardot,2024,Finalización
