Fecha,Local,Resultado,Visitante,Estadio,Año,Tipo de Torneo
Fecha 5,Millonarios,1 : 0,Unión Magdalena,Nemesio Camacho El Campín,2022,Apertura
Fecha 5,Deportivo Pasto,0 : 1,Atlético Nacional,Departamental Libertad,2022,Apertura
Fecha 5,Alianza Petrolera,2 : 0,Jaguares,Daniel Villa Zapata,2022,Apertura
Fecha 5,Junior,2 : 1,Águilas Doradas,Metropolitano Roberto Meléndez,2022,Apertura
Fecha 5,América de Cali,2 : 2,Santa Fe,Olímpico Pascual Guerrero,2022,Apertura
Fecha 5,Independiente Medellín,3 : 1,Cortuluá,Atanasio Girardot,2022,Apertura
Fecha 5,Deportivo Pereira,0 : 1,Once Caldas,Hernán Ramírez Villegas,2022,Apertura
Fecha 6,Unión Magdalena,2 : 1,Envigado F. C.,Sierra Nevada,2022,Apertura
Fecha 6,Atlético Bucaramanga,0 : 1,Deportivo Pasto,Alfonso López,2022,Apertura
Fecha 6,Atlético Nacional,0 : 0,Alianza Petrolera,Atanasio Girardot,2022,Apertura
Fecha 6,Cortuluá,1 : 0,Patriotas,Doce de Octubre,2022,Apertura
Fecha 6,La Equidad,2 : 0,Independiente Medellín,Metropolitano de Techo,2022,Apertura
Fecha 6,Once Caldas,1 : 0,Junior,Palogrande,2022,Apertura
Fecha 6,Águilas Doradas,2 : 0,América de Cali,Alberto Grisales,2022,Apertura
Fecha 6,Santa Fe,1 : 2,Deportivo Pereira,Nemesio Camacho El Campín,2022,Apertura
Fecha 6,Deportivo Cali,0 : 2,Millonarios,Deportivo Cali,2022,Apertura
Fecha 6,Jaguares,0 : 2,Deportes Tolima,Jaraguay,2022,Apertura
Fecha 7,Unión Magdalena,0 : 3(W.O.)[n. 2]​,Atlético Bucaramanga,Sierra Nevada,2022,Apertura
Fecha 7,Envigado F. C.,1 : 2,Atlético Nacional,Metropolitano Ciudad de Itagüí,2022,Apertura
Fecha 7,Deportivo Pereira,2 : 1,Jaguares,Hernán Ramírez Villegas,2022,Apertura
Fecha 7,Deportes Tolima,3 : 0,Santa Fe,Manuel Murillo Toro,2022,Apertura
Fecha 7,Millonarios,2 : 0,Águilas Doradas,Nemesio Camacho El Campín,2022,Apertura
Fecha 7,Independiente Medellín,2 : 0,Junior,Atanasio Girardot,2022,Apertura
Fecha 7,Patriotas,0 : 0,Once Caldas,La Independencia,2022,Apertura
Fecha 7,Alianza Petrolera,0 : 0,Cortuluá,Daniel Villa Zapata,2022,Apertura
Fecha 7,Deportivo Pasto,2 : 0,Deportivo Cali,Departamental Libertad,2022,Apertura
Fecha 7,América de Cali,1 : 1,La Equidad,Olímpico Pascual Guerrero,2022,Apertura
Fecha 8,Santa Fe,1 : 0,Independiente Medellín,Nemesio Camacho El Campín,2022,Apertura
Fecha 8,Jaguares,1 : 2,Millonarios,Jaraguay,2022,Apertura
Fecha 8,Atlético Nacional,1 : 0,Unión Magdalena,Atanasio Girardot,2022,Apertura
Fecha 8,Cortuluá,2 : 1,Deportivo Pereira,Doce de Octubre,2022,Apertura
Fecha 8,Deportivo Cali,1 : 1,Alianza Petrolera,Deportivo Cali,2022,Apertura
Fecha 8,Junior,1 : 0,América de Cali,Metropolitano Roberto Meléndez,2022,Apertura
Fecha 8,La Equidad,0 : 0,Deportes Tolima,Metropolitano de Techo,2022,Apertura
Fecha 8,Atlético Bucaramanga,1 : 2,Envigado F. C.,Alfonso López,2022,Apertura
Fecha 8,Águilas Doradas,1 : 0,Patriotas,Alberto Grisales,2022,Apertura
Fecha 8,Once Caldas,3 : 0,Deportivo Pasto,Palogrande,2022,Apertura
Fecha 9,Envigado F. C.,3 : 1,Jaguares,Polideportivo Sur,2022,Apertura
Fecha 9,Deportivo Pereira,2 : 3,La Equidad,Hernán Ramírez Villegas,2022,Apertura
Fecha 9,Deportes Tolima,0 : 2,Junior,Manuel Murillo Toro,2022,Apertura
Fecha 9,Millonarios,1 : 0,Cortuluá,Nemesio Camacho El Campín,2022,Apertura
Fecha 9,Unión Magdalena,0 : 2,Deportivo Cali,Sierra Nevada,2022,Apertura
Fecha 9,Atlético Bucaramanga,3 : 1,Atlético Nacional,Alfonso López,2022,Apertura
Fecha 9,América de Cali,2 : 0,Once Caldas,Olímpico Pascual Guerrero,2022,Apertura
Fecha 9,Patriotas,1 : 1,Santa Fe,La Independencia,2022,Apertura
Fecha 9,Deportivo Pasto,1 : 1,Alianza Petrolera,Departamental Libertad,2022,Apertura
Fecha 9,Independiente Medellín,4 : 0,Águilas Doradas,Atanasio Girardot,2022,Apertura
Fecha 10,Once Caldas,0 : 0,Deportivo Pereira,Palogrande,2022,Apertura
Fecha 10,Junior,3 : 1,Unión Magdalena,Metropolitano Roberto Meléndez,2022,Apertura
Fecha 10,Deportivo Cali,0 : 1,América de Cali,Deportivo Cali,2022,Apertura
Fecha 10,La Equidad,1 : 1,Patriotas,Metropolitano de Techo,2022,Apertura
Fecha 10,Alianza Petrolera,2 : 2,Atlético Bucaramanga,Daniel Villa Zapata,2022,Apertura
Fecha 10,Santa Fe,0 : 3,Millonarios,Nemesio Camacho El Campín,2022,Apertura
Fecha 10,Atlético Nacional,2 : 0,Independiente Medellín,Atanasio Girardot,2022,Apertura
Fecha 10,Cortuluá,1 : 3,Deportes Tolima,Olímpico Pascual Guerrero,2022,Apertura
Fecha 10,Águilas Doradas,1 : 2,Envigado F. C.,Alberto Grisales,2022,Apertura
Fecha 10,Jaguares,1 : 0,Deportivo Pasto,Jaraguay,2022,Apertura
Fecha 11,Deportes Tolima,1 : 2,Patriotas,Manuel Murillo Toro,2022,Apertura
Fecha 11,Atlético Bucaramanga,1 : 0,Deportivo Cali,Alfonso López,2022,Apertura
Fecha 11,Deportivo Pasto,2 : 4,Santa Fe,Departamental Libertad,2022,Apertura
Fecha 11,Atlético Nacional,3 : 1,Jaguares,Atanasio Girardot,2022,Apertura
Fecha 11,Unión Magdalena,0 : 2,Cortuluá,Sierra Nevada,2022,Apertura
Fecha 11,Millonarios,1 : 0,Once Caldas,Nemesio Camacho El Campín,2022,Apertura
Fecha 11,Alianza Petrolera,2 : 1,Águilas Doradas,Daniel Villa Zapata,2022,Apertura
Fecha 11,América de Cali,1 : 3,Independiente Medellín,Olímpico Pascual Guerrero,2022,Apertura
Fecha 11,Envigado F. C.,1 : 1,La Equidad,Polideportivo Sur,2022,Apertura
Fecha 11,Deportivo Pereira,1 : 0,Junior,Hernán Ramírez Villegas,2022,Apertura
Fecha 12,Jaguares,2 : 0,Unión Magdalena,Jaraguay,2022,Apertura
Fecha 12,Deportivo Cali,3 : 3,Atlético Nacional,Deportivo Cali,2022,Apertura
Fecha 12,Santa Fe,3 : 1,Atlético Bucaramanga,Nemesio Camacho El Campín,2022,Apertura
Fecha 12,Once Caldas,2 : 2,Deportes Tolima,Palogrande,2022,Apertura
Fecha 12,Patriotas,2 : 1,América de Cali,La Independencia,2022,Apertura
Fecha 12,Cortuluá,1 : 1,Envigado F. C.,Doce de Octubre,2022,Apertura
Fecha 12,La Equidad,2 : 1,Alianza Petrolera,Metropolitano de Techo,2022,Apertura
Fecha 12,Águilas Doradas,1 : 0,Deportivo Pereira,Alberto Grisales,2022,Apertura
Fecha 12,Independiente Medellín,1 : 0,Millonarios,Atanasio Girardot,2022,Apertura
Fecha 12,Junior,1 : 1,Deportivo Pasto,Metropolitano Roberto Meléndez,2022,Apertura
Fecha 13,Atlético Bucaramanga,1 : 0,Jaguares,Alfonso López,2022,Apertura
Fecha 13,Envigado F. C.,1 : 1,Once Caldas,Polideportivo Sur,2022,Apertura
Fecha 13,Unión Magdalena,2 : 1,Águilas Doradas,Sierra Nevada,2022,Apertura
Fecha 13,Deportivo Pereira,1 : 1,Independiente Medellín,Hernán Ramírez Villegas,2022,Apertura
Fecha 13,Deportivo Cali,2 : 1,Cortuluá,Deportivo Cali,2022,Apertura
Fecha 13,Alianza Petrolera,2 : 1,Patriotas,Daniel Villa Zapata,2022,Apertura
Fecha 13,Deportes Tolima,1 : 0,América de Cali,Manuel Murillo Toro,2022,Apertura
Fecha 13,Deportivo Pasto,1 : 1,La Equidad,Departamental Libertad,2022,Apertura
Fecha 13,Atlético Nacional,2 : 1,Santa Fe,Atanasio Girardot,2022,Apertura
Fecha 13,Millonarios,1 : 0,Junior,Nemesio Camacho El Campín,2022,Apertura
Fecha 14,La Equidad,0 : 0,Deportivo Cali,Metropolitano de Techo,2022,Apertura
Fecha 14,Independiente Medellín,2 : 1,Envigado F. C.,Atanasio Girardot,2022,Apertura
Fecha 14,Deportivo Pereira,0 : 2,Deportes Tolima,Hernán Ramírez Villegas,2022,Apertura
Fecha 14,Patriotas,0 : 2,Atlético Nacional,La Independencia,2022,Apertura
Fecha 14,Junior,3 : 1,Alianza Petrolera,Metropolitano Roberto Meléndez,2022,Apertura
Fecha 14,Águilas Doradas,1 : 1,Jaguares,Alberto Grisales,2022,Apertura
Fecha 14,América de Cali,3 : 2,Millonarios,Olímpico Pascual Guerrero,2022,Apertura
Fecha 14,Santa Fe,1 : 0,Unión Magdalena,Nemesio Camacho El Campín,2022,Apertura
Fecha 14,Cortuluá,0 : 1,Deportivo Pasto,Doce de Octubre,2022,Apertura
Fecha 14,Once Caldas,0 : 1,Atlético Bucaramanga,Palogrande,2022,Apertura
Fecha 15,Millonarios,2 : 1,La Equidad,Nemesio Camacho El Campín,2022,Apertura
Fecha 15,Deportes Tolima,3 : 0,Águilas Doradas,Manuel Murillo Toro,2022,Apertura
Fecha 15,Unión Magdalena,0 : 1,Patriotas,Sierra Nevada,2022,Apertura
Fecha 15,Deportivo Cali,1 : 1,Junior,Deportivo Cali,2022,Apertura
Fecha 15,Envigado F. C.,1 : 0,Santa Fe,Polideportivo Sur,2022,Apertura
Fecha 15,Atlético Nacional,2 : 0,América de Cali,Atanasio Girardot,2022,Apertura
Fecha 15,Alianza Petrolera,1 : 1,Independiente Medellín,Daniel Villa Zapata,2022,Apertura
Fecha 15,Jaguares,2 : 1,Once Caldas,Jaraguay,2022,Apertura
Fecha 15,Deportivo Pasto,2 : 2,Deportivo Pereira,Departamental Libertad,2022,Apertura
Fecha 15,Atlético Bucaramanga,3 : 2,Cortuluá,Alfonso López,2022,Apertura
Fecha 16,Santa Fe,0 : 1,Alianza Petrolera,Nemesio Camacho El Campín,2022,Apertura
Fecha 16,Once Caldas,1 : 0,Cortuluá,Palogrande,2022,Apertura
Fecha 16,Deportes Tolima,0 : 1,Deportivo Pasto,Manuel Murillo Toro,2022,Apertura
Fecha 16,La Equidad,1 : 0,Jaguares,Metropolitano de Techo,2022,Apertura
Fecha 16,Junior,2 : 0,Atlético Bucaramanga,Metropolitano Roberto Meléndez,2022,Apertura
Fecha 16,Águilas Doradas,1 : 0,Atlético Nacional,Alberto Grisales,2022,Apertura
Fecha 16,Deportivo Pereira,1 : 0,Millonarios,Hernán Ramírez Villegas,2022,Apertura
Fecha 16,América de Cali,1 : 1,Deportivo Cali,Olímpico Pascual Guerrero,2022,Apertura
Fecha 16,Independiente Medellín,0 : 0,Unión Magdalena,Atanasio Girardot,2022,Apertura
Fecha 16,Patriotas,0 : 0,Envigado F. C.,La Independencia,2022,Apertura
Fecha 17,Atlético Bucaramanga,2 : 3,Independiente Medellín,Alfonso López,2022,Apertura
Fecha 17,Atlético Nacional,0 : 0,Once Caldas,Atanasio Girardot,2022,Apertura
Fecha 17,Unión Magdalena,0 : 3(W.O.)[n. 3]​,Junior,Sierra Nevada,2022,Apertura
Fecha 17,Envigado F. C.,2 : 1,Deportivo Pereira,Polideportivo Sur,2022,Apertura
Fecha 17,Deportivo Cali,0 : 1,Águilas Doradas,Deportivo Cali,2022,Apertura
Fecha 17,Jaguares,1 : 1,América de Cali,Jaraguay,2022,Apertura
Fecha 17,Millonarios,2 : 1,Santa Fe,Nemesio Camacho El Campín,2022,Apertura
Fecha 17,Alianza Petrolera,0 : 2,Deportes Tolima,Daniel Villa Zapata,2022,Apertura
Fecha 17,Cortuluá,0 : 2,La Equidad,Doce de Octubre,2022,Apertura
Fecha 17,Deportivo Pasto,0 : 0,Patriotas,Departamental Libertad,2022,Apertura
Fecha 18,Deportivo Pereira,2 : 0,Unión Magdalena,Hernán Ramírez Villegas,2022,Apertura
Fecha 18,La Equidad,1 : 1,Atlético Bucaramanga,Metropolitano de Techo,2022,Apertura
Fecha 18,Independiente Medellín,0 : 0,Atlético Nacional,Polideportivo Sur,2022,Apertura
Fecha 18,Santa Fe,4 : 0,Jaguares,Nemesio Camacho El Campín,2022,Apertura
Fecha 18,Deportes Tolima,3 : 2,Cortuluá,Manuel Murillo Toro,2022,Apertura
Fecha 18,Once Caldas,0 : 1,Deportivo Cali,Palogrande,2022,Apertura
Fecha 18,Patriotas,1 : 2,Millonarios,La Independencia,2022,Apertura
Fecha 18,Junior,4 : 0,Envigado F. C.,Metropolitano Roberto Meléndez,2022,Apertura
Fecha 18,Águilas Doradas,1 : 0,Deportivo Pasto,Alberto Grisales,2022,Apertura
Fecha 18,América de Cali,0 : 1,Alianza Petrolera,Olímpico Pascual Guerrero,2022,Apertura
Fecha 19,Unión Magdalena,1 : 1,La Equidad,Sierra Nevada,2022,Apertura
Fecha 19,Atlético Nacional,1 : 1,Deportivo Pereira,Atanasio Girardot,2022,Apertura
Fecha 19,Atlético Bucaramanga,1 : 1,Patriotas,Alfonso López,2022,Apertura
Fecha 19,Deportivo Cali,1 : 1,Santa Fe,Deportivo Cali,2022,Apertura
Fecha 19,Deportivo Pasto,3 : 1,América de Cali,Departamental Libertad,2022,Apertura
Fecha 19,Jaguares,3 : 0(W.O.)[n. 4]​,Independiente Medellín,Jaraguay,2022,Apertura
Fecha 19,Cortuluá,1 : 0,Junior,Doce de Octubre,2022,Apertura
Fecha 19,Envigado F. C.,1 : 0,Águilas Doradas,Polideportivo Sur,2022,Apertura
Fecha 19,Millonarios,0 : 0,Deportes Tolima,Nemesio Camacho El Campín,2022,Apertura
Fecha 19,Alianza Petrolera,2 : 0,Once Caldas,Daniel Villa Zapata,2022,Apertura
Fecha 20,Millonarios,1 : 0,Alianza Petrolera,Nemesio Camacho El Campín,2022,Apertura
Fecha 20,La Equidad,1 : 0,Atlético Nacional,Metropolitano de Techo,2022,Apertura
Fecha 20,Once Caldas,2 : 2,Santa Fe,Palogrande,2022,Apertura
Fecha 20,Deportivo Pereira,0 : 3,Atlético Bucaramanga,Hernán Ramírez Villegas,2022,Apertura
Fecha 20,Junior,2 : 4,Jaguares,Metropolitano Roberto Meléndez,2022,Apertura
Fecha 20,Independiente Medellín,1 : 0,Deportivo Pasto,Atanasio Girardot,2022,Apertura
Fecha 20,Águilas Doradas,2 : 2,Cortuluá,Alberto Grisales,2022,Apertura
Fecha 20,Deportes Tolima,1 : 1,Envigado F. C.,Manuel Murillo Toro,2022,Apertura
Fecha 20,Patriotas,3 : 0,Deportivo Cali,La Independencia,2022,Apertura
Fecha 20,América de Cali,1 : 0,Unión Magdalena,Olímpico Pascual Guerrero,2022,Apertura
