Fecha,Local,Resultado,Visitante,Estadio,Año,Tipo de Torneo
Fecha 3,Millonarios,1  :  1,Deportivo Pasto,Nemesio Camacho El Campín,2016,Apertura
Fecha 3,Once Caldas,4  :  0,Jaguares,Palogrande,2016,Apertura
Fecha 3,Atlético Nacional,1  :  0,Rionegro Águilas,Atanasio Girardot,2016,Apertura
Fecha 3,La Equidad,1  :  1,Deportivo Cali,Metropolitano de Techo,2016,Apertura
Fecha 3,Boyacá Chicó,1  :  1,Alianza Petrolera,La Independencia,2016,Apertura
Fecha 3,Envigado F. C.,0  :  1,Independiente Medellín,Polideportivo Sur,2016,Apertura
Fecha 3,Junior,1  :  0,Patriotas,Metropolitano Roberto Meléndez,2016,Apertura
Fecha 3,Atlético Bucaramanga,0  :  0,Santa Fe,Álvaro Gómez Hurtado,2016,Apertura
Fecha 4,Deportes Tolima,2  :  0,Atlético Nacional,Manuel Murillo Toro,2016,Apertura
Fecha 4,Atlético Huila,3  :  1,La Equidad,Guillermo Plazas Alcid,2016,Apertura
Fecha 4,Jaguares,1  :  1,Boyacá Chicó,Jaraguay,2016,Apertura
Fecha 4,Deportivo Pasto,0  :  0,Atlético Bucaramanga,Departamental Libertad,2016,Apertura
Fecha 4,Independiente Medellín,2  :  0,Cortuluá,Atanasio Girardot,2016,Apertura
Fecha 4,Deportivo Cali,1  :  0,Fortaleza,Deportivo Cali,2016,Apertura
Fecha 4,Patriotas,2  :  1,Envigado F.C.,La Independencia,2016,Apertura
Fecha 4,Alianza Petrolera,0  :  2,Millonarios,Daniel Villa Zapata,2016,Apertura
Fecha 4,Santa Fe,3  :  2,Junior,Nemesio Camacho El Campín,2016,Apertura
Fecha 4,Rionegro Águilas,1  :  1,Once Caldas,Alberto Grisales,2016,Apertura
Fecha 5,La Equidad,2  :  2,Independiente Medellín,Metropolitano de Techo,2016,Apertura
Fecha 5,Deportivo Cali,5  :  1,Atlético Huila,Deportivo Cali,2016,Apertura
Fecha 5,Once Caldas,3  :  2,Deportes Tolima,Palogrande,2016,Apertura
Fecha 5,Junior,2  :  2,Deportivo Pasto,Metropolitano Roberto Meléndez,2016,Apertura
Fecha 5,Cortuluá,2  :  1,Patriotas,Doce de Octubre,2016,Apertura
Fecha 5,Boyacá Chicó,0  :  2,Rionegro Águilas,La Independencia,2016,Apertura
Fecha 5,Millonarios,2  :  0,Jaguares,Nemesio Camacho El Campín,2016,Apertura
Fecha 5,Atlético Bucaramanga,1  :  1,Alianza Petrolera,Álvaro Gómez Hurtado,2016,Apertura
Fecha 5,Envigado F. C.,2  :  1,Santa Fe,Polideportivo Sur,2016,Apertura
Fecha 5,Atlético Nacional,4  :  1,Fortaleza,Atanasio Girardot,2016,Apertura
Fecha 6,Fortaleza,1  :  1,Once Caldas,Metropolitano de Techo,2016,Apertura
Fecha 6,Atlético Huila,0  :  3,Independiente Medellín,Guillermo Plazas Alcid,2016,Apertura
Fecha 6,Jaguares,1  :  1,Atlético Bucaramanga,Jaraguay,2016,Apertura
Fecha 6,Patriotas,0  :  0,La Equidad,La Independencia,2016,Apertura
Fecha 6,Rionegro Águilas,2  :  1,Millonarios,Alberto Grisales,2016,Apertura
Fecha 6,Santa Fe,1  :  1,Cortuluá,Nemesio Camacho El Campín,2016,Apertura
Fecha 6,Deportes Tolima,2  :  1,Boyacá Chicó,Manuel Murillo Toro,2016,Apertura
Fecha 6,Deportivo Pasto,2  :  2,Envigado F. C.,Departamental Libertad,2016,Apertura
Fecha 6,Alianza Petrolera,1  :  2,Junior,Daniel Villa Zapata,2016,Apertura
Fecha 6,Atlético Nacional,2  :  1,Deportivo Cali,Atanasio Girardot,2016,Apertura
Fecha 7,Boyacá Chicó,1  :  0,Fortaleza,La Independencia,2016,Apertura
Fecha 7,Atlético Bucaramanga,0  :  0,Rionegro Águilas,Álvaro Gómez Hurtado,2016,Apertura
Fecha 7,La Equidad,0  :  2,Santa Fe,Estadio de Techo,2016,Apertura
Fecha 7,Once Caldas,0  :  3,Atlético Nacional,Palogrande,2016,Apertura
Fecha 7,Envigado F.C.,0  :  1,Alianza Petrolera,Polideportivo Sur,2016,Apertura
Fecha 7,Junior,1  :  0,Jaguares,Metropolitano Roberto Meléndez,2016,Apertura
Fecha 7,Atlético Huila,0  :  0,Patriotas,Guillermo Plazas Alcid,2016,Apertura
Fecha 7,Millonarios,2  :  1,Deportes Tolima,Nemesio Camacho El Campín,2016,Apertura
Fecha 7,Independiente Medellín,1  :  1,Deportivo Cali,Atanasio Girardot,2016,Apertura
Fecha 7,Cortuluá,1  :  1,Deportivo Pasto,Doce de Octubre,2016,Apertura
Fecha 8,Jaguares,1  :  0,Envigado F.C.,Jaraguay,2016,Apertura
Fecha 8,Atlético Nacional,2  :  0,Boyacá Chicó,Atanasio Girardot,2016,Apertura
Fecha 8,Deportivo Pasto,2  :  1,La Equidad,Departamental Libertad,2016,Apertura
Fecha 8,Deportes Tolima,1  :  2,Atlético Bucaramanga,Manuel Murillo Toro,2016,Apertura
Fecha 8,Rionegro Águilas,2  :  1,Junior,Alberto Grisales,2016,Apertura
Fecha 8,Alianza Petrolera,1  :  1,Cortuluá,Daniel Villa Zapata,2016,Apertura
Fecha 8,Fortaleza,2  :  0,Millonarios,Metropolitano de Techo,2016,Apertura
Fecha 8,Patriotas,0  :  0,Independiente Medellín,La Independencia,2016,Apertura
Fecha 8,Deportivo Cali,1  :  0,Once Caldas,Deportivo Cali,2016,Apertura
Fecha 8,Santa Fe,1  :  0,Atlético Huila,Nemesio Camacho El Campín,2016,Apertura
Fecha 9,La Equidad,3  :  1,Alianza Petrolera,Metropolitano de Techo,2016,Apertura
Fecha 9,Envigado F. C.,2  :  3,Rionegro Águilas,Polideportivo Sur,2016,Apertura
Fecha 9,Independiente Medellín,2  :  1,Santa Fe,Atanasio Girardot,2016,Apertura
Fecha 9,Patriotas,2  :  1,Deportivo Cali,La Independencia,2016,Apertura
Fecha 9,Once Caldas,0  :  0,Boyacá Chicó,Palogrande,2016,Apertura
Fecha 9,Atlético Huila,4  :  0,Deportivo Pasto,Guillermo Plazas Alcid,2016,Apertura
Fecha 9,Atlético Bucaramanga,0  :  0,Fortaleza,Alfonso López,2016,Apertura
Fecha 9,Cortuluá,2  :  0,Jaguares,Doce de Octubre,2016,Apertura
Fecha 9,Junior,2  :  1,Deportes Tolima,Metropolitano Roberto Meléndez,2016,Apertura
Fecha 9,Millonarios,2  :  1,Atlético Nacional,Nemesio Camacho El Campín,2016,Apertura
Fecha 10,Jaguares,0  :  2,Junior,Jaraguay,2016,Apertura
Fecha 10,Deportivo Pasto,1  :  0,Once Caldas,Departamental Libertad,2016,Apertura
Fecha 10,Fortaleza,0  :  1,La Equidad,Metropolitano de Techo,2016,Apertura
Fecha 10,Rionegro Águilas,1  :  1,Envigado F. C.,Alberto Grisales,2016,Apertura
Fecha 10,Independiente Medellín,1  :  1,Atlético Nacional,Atanasio Girardot,2016,Apertura
Fecha 10,Millonarios,2  :  0,Santa Fe,Nemesio Camacho El Campín,2016,Apertura
Fecha 10,Deportivo Cali,3  :  2,Cortuluá,Deportivo Cali,2016,Apertura
Fecha 10,Deportes Tolima,1  :  0,Atlético Huila,Manuel Murillo Toro,2016,Apertura
Fecha 10,Boyacá Chicó,1  :  0,Patriotas,La Independencia,2016,Apertura
Fecha 10,Alianza Petrolera,3  :  6,Atlético Bucaramanga,Daniel Villa Zapata,2016,Apertura
Fecha 11,Deportes Tolima,2  :  1,Envigado F. C.,Manuel Murillo Toro,2016,Apertura
Fecha 11,Boyacá Chicó,1  :  0,Deportivo Cali,La Independencia,2016,Apertura
Fecha 11,Rionegro Águilas,2  :  1,Cortuluá,Alberto Grisales,2016,Apertura
Fecha 11,Santa Fe,1  :  0,Patriotas,Nemesio Camacho El Campín,2016,Apertura
Fecha 11,Deportivo Pasto,1  :  0,Independiente Medellín,Departamental Libertad,2016,Apertura
Fecha 11,Jaguares,1  :  1,La Equidad,Jaraguay,2016,Apertura
Fecha 11,Fortaleza,1  :  2,Junior,Metropolitano de Techo,2016,Apertura
Fecha 11,Once Caldas,0  :  1,Millonarios,Palogrande,2016,Apertura
Fecha 11,Alianza Petrolera,0  :  0,Atlético Huila,Daniel Villa Zapata,2016,Apertura
Fecha 11,Atlético Nacional,7  :  0,Atlético Bucaramanga,Atanasio Girardot,2016,Apertura
Fecha 12,Cortuluá,3  :  1,Deportes Tolima,Doce de Octubre,2016,Apertura
Fecha 12,Patriotas,2  :  1,Deportivo Pasto,La Independencia,2016,Apertura
Fecha 12,Millonarios,3  :  1,Boyacá Chicó,Nemesio Camacho El Campín,2016,Apertura
Fecha 12,Independiente Medellín,4  :  2,Alianza Petrolera,Atanasio Girardot,2016,Apertura
Fecha 12,Junior,3  :  3,Atlético Nacional,Metropolitano Roberto Meléndez,2016,Apertura
Fecha 12,Atlético Huila,0  :  1,Jaguares,Guillermo Plazas Alcid,2016,Apertura
Fecha 12,La Equidad,2  :  3,Rionegro Águilas,Metropolitano de Techo,2016,Apertura
Fecha 12,Envigado F. C.,4  :  0,Fortaleza,Polideportivo Sur,2016,Apertura
Fecha 12,Deportivo Cali,3  :  4,Santa Fe,Deportivo Cali,2016,Apertura
Fecha 12,Atlético Bucaramanga,0  :  3,Once Caldas,Álvaro Gómez Hurtado,2016,Apertura
Fecha 13,Jaguares,2  :  2,Independiente Medellín,Jaraguay,2016,Apertura
Fecha 13,Fortaleza,0  :  1,Cortuluá,Metropolitano de Techo,2016,Apertura
Fecha 13,Boyacá Chicó,1  :  1,Atlético Bucaramanga,La Independencia,2016,Apertura
Fecha 13,Alianza Petrolera,0  :  1,Patriotas,Daniel Villa Zapata,2016,Apertura
Fecha 13,Atlético Nacional,3  :  2,Envigado F. C.,Atanasio Girardot,2016,Apertura
Fecha 13,Deportivo Cali,1  :  1,Millonarios,Deportivo Cali,2016,Apertura
Fecha 13,Santa Fe,2  :  1,Deportivo Pasto,Nemesio Camacho El Campín,2016,Apertura
Fecha 13,Deportes Tolima,1  :  0,La Equidad,Manuel Murillo Toro,2016,Apertura
Fecha 13,Rionegro Águilas,3  :  1,Atlético Huila,Alberto Grisales,2016,Apertura
Fecha 13,Once Caldas,0  :  0,Junior,Palogrande,2016,Apertura
Fecha 14,Envigado F. C.,0  :  1,Once Caldas,Polideportivo Sur,2016,Apertura
Fecha 14,Patriotas,2  :  0,Jaguares,La Independencia,2016,Apertura
Fecha 14,Junior,1  :  1,Boyacá Chicó,Metropolitano Roberto Meléndez,2016,Apertura
Fecha 14,Cortuluá,2  :  0,Atlético Nacional,Doce de Octubre,2016,Apertura
Fecha 14,Atlético Bucaramanga,1  :  1,Millonarios,Álvaro Gómez Hurtado,2016,Apertura
Fecha 14,Atlético Huila,0  :  2,Deportes Tolima,Guillermo Plazas Alcid,2016,Apertura
Fecha 14,Santa Fe,0  :  1,Alianza Petrolera,Nemesio Camacho El Campín,2016,Apertura
Fecha 14,La Equidad,0  :  1,Fortaleza,Metropolitano de Techo,2016,Apertura
Fecha 14,Independiente Medellín,2  :  0,Rionegro Águilas,Atanasio Girardot,2016,Apertura
Fecha 14,Deportivo Pasto,0  :  1,Deportivo Cali,Departamental Libertad,2016,Apertura
Fecha 15,Boyacá Chicó,1  :  1,Envigado F. C.,La Independencia,2016,Apertura
Fecha 15,Once Caldas,1  :  3,Cortuluá,Palogrande,2016,Apertura
Fecha 15,Rionegro Águilas,0  :  1,Patriotas,Alberto Grisales,2016,Apertura
Fecha 15,Alianza Petrolera,2  :  2,Deportivo Pasto,Daniel Villa Zapata,2016,Apertura
Fecha 15,Millonarios,3  :  1,Junior,Nemesio Camacho El Campín,2016,Apertura
Fecha 15,Jaguares,2  :  1,Santa Fe,Jaraguay,2016,Apertura
Fecha 15,Fortaleza,1  :  1,Atlético Huila,Metropolitano de Techo,2016,Apertura
Fecha 15,Atlético Bucaramanga,1  :  1,Deportivo Cali,Álvaro Gómez Hurtado,2016,Apertura
Fecha 15,Deportes Tolima,1  :  2,Independiente Medellín,Manuel Murillo Toro,2016,Apertura
Fecha 15,Atlético Nacional,3  :  0,La Equidad,Atanasio Girardot,2016,Apertura
Fecha 16,La Equidad,3  :  2,Once Caldas,Metropolitano de Techo,2016,Apertura
Fecha 16,Envigado F. C.,2  :  0,Millonarios,Polideportivo Sur,2016,Apertura
Fecha 16,Santa Fe,1  :  0,Rionegro Águilas,Nemesio Camacho El Campín,2016,Apertura
Fecha 16,Cortuluá,2  :  2,Boyacá Chicó,Doce de Octubre,2016,Apertura
Fecha 16,Patriotas,2  :  1,Deportes Tolima,La Independencia,2016,Apertura
Fecha 16,Atlético Huila,0  :  1,Atlético Nacional,Guillermo Plazas Alcid,2016,Apertura
Fecha 16,Junior,1  :  1,Atlético Bucaramanga,Metropolitano Roberto Meléndez,2016,Apertura
Fecha 16,Deportivo Pasto,0  :  1,Jaguares,Departamental Libertad,2016,Apertura
Fecha 16,Deportivo Cali,3  :  2,Alianza Petrolera,Deportivo Cali,2016,Apertura
Fecha 16,Independiente Medellín,3  :  0,Fortaleza,Atanasio Girardot,2016,Apertura
Fecha 17,Fortaleza,3  :  2,Patriotas,Metropolitano de Techo,2016,Apertura
Fecha 17,Jaguares,2  :  1,Alianza Petrolera,Jaraguay,2016,Apertura
Fecha 17,Atlético Nacional,1  :  2,Independiente Medellín,Atanasio Girardot,2016,Apertura
Fecha 17,Millonarios,1  :  2,Cortuluá,Nemesio Camacho El Campín,2016,Apertura
Fecha 17,Junior,2  :  0,Deportivo Cali,Metropolitano Roberto Meléndez,2016,Apertura
Fecha 17,Boyacá Chicó,3  :  4,La Equidad,La Independencia,2016,Apertura
Fecha 17,Rionegro Águilas,1  :  1,Deportivo Pasto,Alberto Grisales,2016,Apertura
Fecha 17,Deportes Tolima,2  :  2,Santa Fe,Manuel Murillo Toro,2016,Apertura
Fecha 17,Atlético Bucaramanga,0  :  1,Envigado F. C.,Álvaro Gómez Hurtado,2016,Apertura
Fecha 17,Once Caldas,3  :  0,Atlético Huila,Palogrande,2016,Apertura
Fecha 18,Alianza Petrolera,2  :  1,Rionegro Águilas,Daniel Villa Zapata,2016,Apertura
Fecha 18,Deportivo Pasto,1  :  1,Deportes Tolima,Departamental Libertad,2016,Apertura
Fecha 18,Atlético Huila,3  :  1,Boyacá Chicó,Guillermo Plazas Alcid,2016,Apertura
Fecha 18,Independiente Medellín,2  :  1,Once Caldas,Atanasio Girardot,2016,Apertura
Fecha 18,Santa Fe,4  :  0,Fortaleza,Nemesio Camacho El Campín,2016,Apertura
Fecha 18,Envigado F. C.,1  :  1,Junior,Polideportivo Sur,2016,Apertura
Fecha 18,Patriotas,2  :  2,Atlético Nacional,La Independencia,2016,Apertura
Fecha 18,La Equidad,0  :  3,Millonarios,Nemesio Camacho El Campín,2016,Apertura
Fecha 18,Deportivo Cali,3  :  2,Jaguares,Deportivo Cali,2016,Apertura
Fecha 18,Cortuluá,0  :  0,Atlético Bucaramanga,Doce de Octubre,2016,Apertura
Fecha 19,Fortaleza,0  :  1,Deportivo Pasto,Metropolitano de Techo,2016,Apertura
Fecha 19,Rionegro Águilas,2  :  0,Jaguares,Alberto Grisales,2016,Apertura
Fecha 19,Deportes Tolima,2  :  1,Alianza Petrolera,Manuel Murillo Toro,2016,Apertura
Fecha 19,Envigado F. C.,0  :  0,Deportivo Cali,Polideportivo Sur,2016,Apertura
Fecha 19,Junior,2  :  1,Cortuluá,Metropolitano Roberto Meléndez,2016,Apertura
Fecha 19,Millonarios,2  :  1,Atlético Huila,Nemesio Camacho El Campín,2016,Apertura
Fecha 19,Boyacá Chicó,1  :  1,Independiente Medellín,La Independencia,2016,Apertura
Fecha 19,Atlético Nacional,0  :  1,Santa Fe,Atanasio Girardot,2016,Apertura
Fecha 19,Once Caldas,3  :  1,Patriotas,Palogrande,2016,Apertura
Fecha 19,Atlético Bucaramanga,2  :  1,La Equidad,Álvaro Gómez Hurtado,2016,Apertura
Fecha 20,Alianza Petrolera,2  :  1,Fortaleza,Daniel Villa Zapata,2016,Apertura
Fecha 20,Cortuluá,1  :  1,Envigado F. C.,Doce de Octubre,2016,Apertura
Fecha 20,La Equidad,0  :  0,Junior,Metropolitano de Techo,2016,Apertura
Fecha 20,Patriotas,1  :  0,Boyacá Chicó,La Independencia,2016,Apertura
Fecha 20,Santa Fe,2  :  0,Once Caldas,Nemesio Camacho El Campín,2016,Apertura
Fecha 20,Deportivo Pasto,0  :  2,Atlético Nacional,Departamental Libertad,2016,Apertura
Fecha 20,Deportivo Cali,3  :  1,Rionegro Águilas,Deportivo Cali,2016,Apertura
Fecha 20,Independiente Medellín,1  :  0,Millonarios,Atanasio Girardot,2016,Apertura
Fecha 20,Atlético Huila,0  :  0,Atlético Bucaramanga,Guillermo Plazas Alcid,2016,Apertura
Fecha 20,Jaguares,0  :  0,Deportes Tolima,Jaraguay,2016,Apertura
