Fecha,Local,Resultado,Visitante,Estadio,Año,Tipo de Torneo
Fecha 7,Águilas Doradas,1  :  1,Patriotas,Alberto Grisales,2015,Finalización
Fecha 7,Envigado F. C.,0  :  1,Junior,Polideportivo Sur,2015,Finalización
Fecha 7,Cortuluá,1  :  2,Santa Fe,Doce de Octubre,2015,Finalización
Fecha 7,La Equidad,0  :  2,Deportes Tolima,Metropolitano de Techo,2015,Finalización
Fecha 8,Jaguares,0  :  0,Cortuluá,Municipal de Montería,2015,Finalización
Fecha 8,Uniautónoma,2  :  3,Junior,Metropolitano,2015,Finalización
Fecha 8,La Equidad,2  :  1,Millonarios,Metropolitano de Techo,2015,Finalización
Fecha 8,Deportes Tolima,1  :  0,Patriotas,Metropolitano de Techo,2015,Finalización
Fecha 8,Águilas Doradas,1  :  2,Envigado F. C.,Alberto Grisales,2015,Finalización
Fecha 8,Alianza Petrolera,1  :  0,Deportivo Pasto,Daniel Villa Zapata,2015,Finalización
Fecha 8,Santa Fe,2  :  1,Atlético Huila,Nemesio Camacho El Campín,2015,Finalización
Fecha 8,Atlético Nacional,1  :  2,Once Caldas,Atanasio Girardot,2015,Finalización
Fecha 8,Deportivo Cali,2  :  0,Cúcuta Deportivo,Deportivo Cali,2015,Finalización
Fecha 8,Boyacá Chicó,0  :  1,Independiente Medellín,La Independencia,2015,Finalización
Fecha 9,Patriotas,0  :  0,Boyacá Chicó,Metropolitano de Techo,2015,Finalización
Fecha 9,Atlético Huila,0  :  2,Independiente Medellín,Centenario,2015,Finalización
Fecha 9,Cortuluá,0  :  0,Alianza Petrolera,Doce de Octubre,2015,Finalización
Fecha 9,Atlético Nacional,2  :  0,La Equidad,Atanasio Girardot,2015,Finalización
Fecha 9,Deportes Tolima,3  :  0,Cúcuta Deportivo,Metropolitano de Techo,2015,Finalización
Fecha 9,Jaguares,1  :  2,Uniautónoma,Municipal de Montería,2015,Finalización
Fecha 9,Once Caldas,1  :  0,Santa Fe,Palogrande,2015,Finalización
Fecha 9,Junior,3  :  1,Deportivo Cali,Metropolitano Roberto Meléndez,2015,Finalización
Fecha 9,Millonarios,2  :  0,Águilas Doradas,Nemesio Camacho El Campín,2015,Finalización
Fecha 9,Deportivo Pasto,2  :  0,Envigado F. C.,Departamental Libertad,2015,Finalización
Fecha 10,Deportivo Pasto,1  :  2,La Equidad,Departamental Libertad,2015,Finalización
Fecha 10,Envigado F. C.,1  :  0,Jaguares,Polideportivo sur,2015,Finalización
Fecha 10,Junior,0  :  2,Uniautónoma,Metropolitano,2015,Finalización
Fecha 10,Independiente Medellín,1  :  0,Atlético Nacional,Atanasio Girardot,2015,Finalización
Fecha 10,Águilas Doradas,2  :  1,Once Caldas,Alberto Grisales,2015,Finalización
Fecha 10,Atlético Huila,1  :  3,Deportes Tolima,Luis Antonio Duque,2015,Finalización
Fecha 10,Santa Fe,1  :  1,Millonarios,El Campín,2015,Finalización
Fecha 10,Cúcuta Deportivo,1  :  2,Alianza Petrolera,General Santander,2015,Finalización
Fecha 10,Deportivo Cali,1  :  0,Cortuluá,Deportivo Cali,2015,Finalización
Fecha 10,Boyacá Chicó,0  :  1,Patriotas,La Independencia,2015,Finalización
Fecha 11,Deportes Tolima,1  :  1,Águilas Doradas,Metropolitano de Techo,2015,Finalización
Fecha 11,Uniautónoma,0  :  1,Santa Fe,Metropolitano Roberto Meléndez,2015,Finalización
Fecha 11,Cortuluá,3  :  1,Independiente Medellín,Doce de Octubre,2015,Finalización
Fecha 11,Alianza Petrolera,1  :  0,Cúcuta Deportivo,Daniel Villa Zapata,2015,Finalización
Fecha 11,Millonarios,1  :  2,Junior,Nemesio Camacho El Campín,2015,Finalización
Fecha 11,Jaguares,1  :  3,Envigado F. C.,Municipal de Montería,2015,Finalización
Fecha 11,La Equidad,1  :  0,Boyacá Chicó,Metropolitano de Techo,2015,Finalización
Fecha 11,Once Caldas,4  :  0,Atlético Huila,Palogrande,2015,Finalización
Fecha 11,Atlético Nacional,3  :  0,Deportivo Cali,Atanasio Girardot,2015,Finalización
Fecha 11,Patriotas,1  :  3,Deportivo Pasto,La Independencia,2015,Finalización
Fecha 12,Santa Fe,0  :  0,Patriotas,Nemesio Camacho El Campín,2015,Finalización
Fecha 12,Águilas Doradas,0  :  2,Junior,Alberto Grisales,2015,Finalización
Fecha 12,Uniautónoma,1  :  0,Cortuluá,Metropolitano Roberto Meléndez,2015,Finalización
Fecha 12,Independiente Medellín,4  :  1,Cúcuta Deportivo,Atanasio Girardot,2015,Finalización
Fecha 12,La Equidad,4  :  3,Jaguares,Metropolitano De Techo,2015,Finalización
Fecha 12,Alianza Petrolera,0  :  0,Once Caldas,Daniel Villa Zapata,2015,Finalización
Fecha 12,Deportivo Cali,2  :  2,Deportivo Pasto,Deportivo Cali,2015,Finalización
Fecha 12,Envigado F. C.,0  :  0,Atlético Huila,Polideportivo Sur,2015,Finalización
Fecha 12,Boyacá Chicó,0  :  3,Millonarios,La Independencia,2015,Finalización
Fecha 12,Deportes Tolima,0  :  1,Atlético Nacional,Nemecio Camacho El Campín,2015,Finalización
Fecha 13,Envigado F. C.,1  :  1,Deportivo Cali,Polideportivo Sur,2015,Finalización
Fecha 13,Patriotas,1  :  2,La Equidad,La Independencia,2015,Finalización
Fecha 13,Atlético Huila,0  :  0,Boyacá Chicó,Luis Antonio Duque,2015,Finalización
Fecha 13,Deportivo Pasto,3  :  1,Santa Fe,Departamental Libertad,2015,Finalización
Fecha 13,Independiente Medellín,0  :  0,Águilas Doradas,Atanasio Girardot,2015,Finalización
Fecha 13,Once Caldas,0  :  0,Deportes Tolima,Palogrande,2015,Finalización
Fecha 13,Cúcuta Deportivo,4  :  0,Jaguares,General Santander,2015,Finalización
Fecha 13,Millonarios,2  :  0,Uniautónoma,Nemesio Camacho El Campín,2015,Finalización
Fecha 13,Junior,2  :  1,Alianza Petrolera,Metropolitano Roberto Meléndez,2015,Finalización
Fecha 13,Cortuluá,0  :  0,Atlético Nacional,Doce de Octubre,2015,Finalización
Fecha 14,La Equidad,0  :  0,Alianza Petrolera,Metropolitano de Techo,2015,Finalización
Fecha 14,Once Caldas,1  :  1,Envigado F. C.,Palogrande,2015,Finalización
Fecha 14,Cortuluá,1  :  2,Deportivo Cali,Doce de octubre,2015,Finalización
Fecha 14,Cúcuta Deportivo,2  :  1,Uniautónoma,General Santander,2015,Finalización
Fecha 14,Deportes Tolima,1  :  0,Santa Fe,Metropolitano de Techo,2015,Finalización
Fecha 14,Millonarios,0  :  0,Atlético Huila,Nemesio Camacho El Campín,2015,Finalización
Fecha 14,Jaguares,2  :  1,Águilas Doradas,Municipal de Montería,2015,Finalización
Fecha 14,Atlético Nacional,6  :  1,Boyacá Chicó,Atanasio Girardot,2015,Finalización
Fecha 14,Junior,2  :  0,Deportivo Pasto,Metropolitano Roberto Meléndez,2015,Finalización
Fecha 14,Patriotas,3  :  1,Independiente Medellín,La Independencia,2015,Finalización
Fecha 15,La Equidad,1  :  2,Once Caldas,Metropolitano de Techo,2015,Finalización
Fecha 15,Deportes Tolima,2  :  0,Cortuluá,Metropolitano de Techo,2015,Finalización
Fecha 15,Deportivo Cali,4  :  2,Independiente Medellín,Deportivo Cali,2015,Finalización
Fecha 15,Santa Fe,3  :  0,Junior,Nemesio Camacho El Campín,2015,Finalización
Fecha 15,Atlético Nacional,1  :  0,Jaguares,Atanasio Girardot,2015,Finalización
Fecha 15,Águilas Doradas,3  :  0,Atlético Huila,Alberto grisales,2015,Finalización
Fecha 15,Alianza Petrolera,1  :  0,Millonarios,Daniel Villa Zapata,2015,Finalización
Fecha 15,Boyacá Chicó,1  :  0,Deportivo Pasto,La Independencia,2015,Finalización
Fecha 15,Envigado F. C.,4  :  1,Cúcuta Deportivo,Polideportivo Sur,2015,Finalización
Fecha 15,Uniautónoma,2  :  1,Patriotas,Metropolitano Roberto Meléndez,2015,Finalización
Fecha 16,Patriotas,2  :  2,Cortuluá,La Independencia,2015,Finalización
Fecha 16,Águilas Doradas,1  :  1,Boyacá Chicó,Alberto Grisales,2015,Finalización
Fecha 16,Atlético Huila,1  :  1,La Equidad,Luis Alberto Duque,2015,Finalización
Fecha 16,Millonarios,3  :  1,Jaguares,Nemesio Camacho El Campín,2015,Finalización
Fecha 16,Junior,0  :  4,Atlético Nacional,Metropolitano Roberto Meléndez,2015,Finalización
Fecha 16,Envigado F. C.,2  :  1,Alianza Petrolera,Polideportivo Sur,2015,Finalización
Fecha 16,Independiente Medellín,1  :  0,Uniautónoma,Atanasio Girardot,2015,Finalización
Fecha 16,Deportivo Cali,1  :  0,Santa Fe,Deportivo Cali,2015,Finalización
Fecha 16,Once Caldas,1  :  0,Cúcuta Deportivo,Palogrande,2015,Finalización
Fecha 16,Deportivo Pasto,0  :  0,Deportes Tolima,Departamental Libertad,2015,Finalización
Fecha 17,Patriotas,2  :  1,Deportivo Cali,La Independencia,2015,Finalización
Fecha 17,Cortuluá,2  :  1,Boyacá Chicó,Doce de Octubre,2015,Finalización
Fecha 17,Millonarios,0  :  0,Envigado F. C.,Nemesio Camacho El Campín,2015,Finalización
Fecha 17,Deportes Tolima,3  :  2,Uniautónoma,Manuel Murillo Toro,2015,Finalización
Fecha 17,Atlético Nacional,1  :  0,Alianza Petrolera,Atanasio Girardot,2015,Finalización
Fecha 17,Once Caldas,1  :  0,Águilas Doradas,Palogrande,2015,Finalización
Fecha 17,Cúcuta Deportivo,1  :  1,La Equidad,General Santander,2015,Finalización
Fecha 17,Deportivo Pasto,3  :  2,Atlético Huila,Departamental Libertad,2015,Finalización
Fecha 17,Junior,2  :  0,Independiente Medellín,Metropolitano Roberto Meléndez,2015,Finalización
Fecha 17,Jaguares,2  :  2,Santa Fe,Municipal de Montería,2015,Finalización
Fecha 18,Jaguares,0  :  2,Patriotas,Municipal de Montería,2015,Finalización
Fecha 18,Cortuluá,0  :  3,Once Caldas,Doce de Octubre,2015,Finalización
Fecha 18,Atlético Nacional,1  :  0,Millonarios,Atanasio Girardot,2015,Finalización
Fecha 18,Águilas Doradas,2  :  0,Cúcuta Deportivo,Alberto Grisales,2015,Finalización
Fecha 18,Uniautónoma,0  :  0,Atlético Huila,Metropolitano Roberto Meléndez,2015,Finalización
Fecha 18,Santa Fe,1  :  1,Envigado F. C.,Nemesio Camacho El Campín,2015,Finalización
Fecha 18,Deportes Tolima,2  :  0,Junior,Metropolitano de Techo,2015,Finalización
Fecha 18,Boyacá Chicó,0  :  2,Deportivo Cali,La Independencia,2015,Finalización
Fecha 18,La Equidad,0  :  1,Deportivo Pasto,Metropolitano de Techo,2015,Finalización
Fecha 18,Alianza Petrolera,1  :  1,Independiente Medellín,Daniel Villa Zapata,2015,Finalización
Fecha 19,Deportivo Cali,1  :  4,Once Caldas,Deportivo Cali,2015,Finalización
Fecha 19,Atlético Huila,2  :  2,Junior,Centenario,2015,Finalización
Fecha 19,Independiente Medellín,2  :  0,Millonarios,Atanasio Girardot,2015,Finalización
Fecha 19,Santa Fe,1  :  0,Atlético Nacional,Nemesio Camacho El Campín,2015,Finalización
Fecha 19,Cúcuta Deportivo,0  :  2,Deportivo Pasto,General Santander,2015,Finalización
Fecha 19,Alianza Petrolera,2  :  0,Deportes Tolima,Daniel Villa Zapata,2015,Finalización
Fecha 19,Envigado F. C.,0  :  1,Patriotas,Polideportivo Sur,2015,Finalización
Fecha 19,Cortuluá,0  :  0,Águilas Doradas,Doce de Octubre,2015,Finalización
Fecha 19,Uniautónoma,3  :  0,La Equidad,Metropolitano Roberto Meléndez,2015,Finalización
Fecha 19,Boyacá Chicó,2  :  1,Jaguares,La Independencia,2015,Finalización
Fecha 20,La Equidad,1  :  0,Cortuluá,Metropolitano de Techo,2015,Finalización
Fecha 20,Cúcuta Deportivo,1  :  2,Atlético Nacional,General Santander,2015,Finalización
Fecha 20,Jaguares,1  :  2,Deportes Tolima,Jaime Morón León,2015,Finalización
Fecha 20,Once Caldas,0  :  1,Uniautónoma,Palogrande,2015,Finalización
Fecha 20,Patriotas,1  :  0,Alianza Petrolera,La Independencia,2015,Finalización
Fecha 20,Millonarios,1  :  0,Santa Fe,Nemesio Camacho El Campín,2015,Finalización
Fecha 20,Junior,6  :  0,Boyacá Chicó,Metropolitano Roberto Meléndez,2015,Finalización
Fecha 20,Deportivo Pasto,0  :  3,Águilas Doradas,Departamental Libertad,2015,Finalización
Fecha 20,Atlético Huila,0  :  1,Deportivo Cali,Centenario,2015,Finalización
Fecha 20,Independiente Medellín,2  :  0,Envigado F. C.,Atanasio Girardot,2015,Finalización
