Fecha,Local,Resultado,Visitante,Estadio,Año,Tipo de Torneo
Fecha 3,Atlético Huila,1  :  0,Deportes Tolima,Guillermo Plazas Alcid,2011,Finalización
Fecha 4,Envigado F. C.,1  :  1,América de Cali,Polideportivo Sur,2011,Finalización
Fecha 4,La Equidad,0  :  2,Itagüí,Metropolitano de Techo,2011,Finalización
Fecha 4,Deportes Quindío,2  :  1,Atlético Huila,Centenario,2011,Finalización
Fecha 4,Atlético Nacional,1  :  1[40]​,Santa Fe,Atanasio Girardot,2011,Finalización
Fecha 4,Real Cartagena,1  :  1,Once Caldas,Olímpico Jaime Morón León,2011,Finalización
Fecha 4,Deportivo Cali,2  :  2,Boyacá Chicó,Olímpico Pascual Guerrero,2011,Finalización
Fecha 4,Deportivo Pereira,1  :  2,Junior,Hernán Ramírez Villegas,2011,Finalización
Fecha 4,Deportes Tolima,2  :  1,Cúcuta Deportivo,Manuel Murillo Toro,2011,Finalización
Fecha 4,Millonarios,1  :  1,Independiente Medellín,Nemesio Camacho El Campín,2011,Finalización
Fecha 5,Santa Fe,2  :  1,Envigado F. C.,Metropolitano de Techo,2011,Finalización
Fecha 5,Itagüí,2  :  1,Deportivo Cali,Ditaires,2011,Finalización
Fecha 5,Independiente Medellín,4  :  1,Real Cartagena,Atanasio Girardot,2011,Finalización
Fecha 5,Once Caldas,2  :  2,Deportes Tolima,Palogrande,2011,Finalización
Fecha 5,Cúcuta Deportivo,1  :  1,Deportes Quindío,General Santander,2011,Finalización
Fecha 5,Atlético Huila,1  :  1,Deportivo Pereira,Guillermo Plazas Alcid,2011,Finalización
Fecha 5,Junior,1  :  1,Atlético Nacional,Metropolitano Roberto Meléndez,2011,Finalización
Fecha 5,Boyacá Chicó,1  :  0,Millonarios,La Independencia,2011,Finalización
Fecha 5,América de Cali,1  :  1,La Equidad,Olímpico Pascual Guerrero,2011,Finalización
Fecha 6,Envigado F. C.,2  :  0,Junior,Polideportivo Sur,2011,Finalización
Fecha 6,Deportivo Pereira,2  :  1,Cúcuta Deportivo,Hernán Ramírez Villegas,2011,Finalización
Fecha 6,Deportes Tolima,2  :  0,Independiente Medellín,Manuel Murillo Toro,2011,Finalización
Fecha 6,América de Cali,2  :  1,Itagüí,Olímpico Pascual Guerrero,2011,Finalización
Fecha 6,Atlético Nacional,1  :  2,Atlético Huila,Atanasio Girardot,2011,Finalización
Fecha 6,La Equidad,2  :  1,Santa Fe,Metropolitano de Techo,2011,Finalización
Fecha 6,Real Cartagena,0  :  1,Boyacá Chicó,Olímpico Jaime Morón León,2011,Finalización
Fecha 6,Deportes Quindío,2  :  0,Once Caldas,Centenario,2011,Finalización
Fecha 6,Millonarios,3  :  1,Deportivo Cali,Nemesio Camacho El Campín,2011,Finalización
Fecha 7,Itagüí,2  :  1,Millonarios,Ditaires,2011,Finalización
Fecha 7,Deportivo Cali,1  :  0,Real Cartagena,Olímpico Pascual Guerrero,2011,Finalización
Fecha 7,Boyacá Chicó,1  :  0,Deportes Tolima,La Independencia,2011,Finalización
Fecha 7,Independiente Medellín,1  :  2,Deportes Quindío,Atanasio Girardot,2011,Finalización
Fecha 7,Once Caldas,1  :  1,Deportivo Pereira,Palogrande,2011,Finalización
Fecha 7,Cúcuta Deportivo,0  :  0,Atlético Nacional,General Santander,2011,Finalización
Fecha 7,Atlético Huila,1  :  0,Envigado F. C.,Guillermo Plazas Alcid,2011,Finalización
Fecha 7,Junior,3  :  0,La Equidad,Metropolitano Roberto Meléndez,2011,Finalización
Fecha 7,Santa Fe,0  :  1,América de Cali,Nemesio Camacho El Campín,2011,Finalización
Fecha 8,Envigado F. C.,1  :  1[41]​,Cúcuta Deportivo,Polideportivo Sur,2011,Finalización
Fecha 8,Deportes Quindío,2  :  2,Boyacá Chicó,Centenario,2011,Finalización
Fecha 8,Real Cartagena,3  :  2,Millonarios,Olímpico Jaime Morón León,2011,Finalización
Fecha 8,Atlético Nacional,2  :  1,Once Caldas,Atanasio Girardot,2011,Finalización
Fecha 8,Santa Fe,3  :  2,Itagüí,Nemesio Camacho El Campín,2011,Finalización
Fecha 8,Deportivo Pereira,2  :  2,Independiente Medellín,Hernán Ramírez Villegas,2011,Finalización
Fecha 8,Deportes Tolima,3  :  1,Deportivo Cali,Manuel Murillo Toro,2011,Finalización
Fecha 8,América de Cali,0  :  1,Junior,Olímpico Pascual Guerrero,2011,Finalización
Fecha 8,La Equidad,1  :  1,Atlético Huila,Metropolitano de Techo,2011,Finalización
Fecha 9,Envigado F. C.,2  :  0,Itagüí,Polideportivo Sur,2011,Finalización
Fecha 9,Deportivo Cali,2  :  0,América de Cali,Olímpico Pascual Guerrero,2011,Finalización
Fecha 9,Millonarios,2  :  0,Santa Fe,El Campín,2011,Finalización
Fecha 9,Real Cartagena,1  :  1,Junior,Olímpico Jaime Morón León,2011,Finalización
Fecha 9,Deportes Tolima,1  :  0,Atlético Huila,Manuel Murillo Toro,2011,Finalización
Fecha 9,Deportivo Pereira,2  :  3,Once Caldas,Hernán Ramírez Villegas,2011,Finalización
Fecha 9,Atlético Nacional,1  :  1,Independiente Medellín,Atanasio Girardot,2011,Finalización
Fecha 9,Boyacá Chicó,1  :  0[42]​,La Equidad,La Independencia,2011,Finalización
Fecha 9,Deportes Quindío,3  :  3,Cúcuta Deportivo,Centenario,2011,Finalización
Fecha 10,Atlético Huila,1  :  2,América de Cali,Guillermo Plazas Alcid,2011,Finalización
Fecha 10,Itagüí,3  :  1,Real Cartagena,Ditaires,2011,Finalización
Fecha 10,Independiente Medellín,0  :  2,Atlético Nacional,Atanasio Girardot,2011,Finalización
Fecha 10,Once Caldas,3  :  2,Envigado F. C.,Palogrande,2011,Finalización
Fecha 10,Millonarios,2  :  1,Deportes Tolima,Nemesio Camacho El Campín,2011,Finalización
Fecha 10,Cúcuta Deportivo,0  :  0,La Equidad,General Santander,2011,Finalización
Fecha 10,Deportivo Cali,1  :  0,Deportes Quindío,Olímpico Pascual Guerrero,2011,Finalización
Fecha 10,Boyacá Chicó,1  :  2,Deportivo Pereira,La Independencia,2011,Finalización
Fecha 10,Junior,3  :  3,Santa Fe,Metropolitano Roberto Meléndez,2011,Finalización
Fecha 11,La Equidad,1  :  1,Once Caldas,Metropolitano de Techo,2011,Finalización
Fecha 11,Envigado F. C.,1  :  0,Independiente Medellín,Polideportivo Sur,2011,Finalización
Fecha 11,Deportes Tolima,1  :  0,Real Cartagena,Manuel Murillo Toro,2011,Finalización
Fecha 11,Deportes Quindío,3  :  0,Millonarios,Centenario,2011,Finalización
Fecha 11,Santa Fe,1  :  0,Atlético Huila,Nemesio Camacho El Campín,2011,Finalización
Fecha 11,América de Cali,3  :  0,Cúcuta Deportivo,Olímpico Pascual Guerrero,2011,Finalización
Fecha 11,Deportivo Pereira,0  :  0,Deportivo Cali,Hernán Ramírez Villegas,2011,Finalización
Fecha 11,Junior,0  :  0,Itagüí,Metropolitano Roberto Meléndez,2011,Finalización
Fecha 11,Atlético Nacional,1  :  1,Boyacá Chicó,Atanasio Girardot,2011,Finalización
Fecha 12,Cúcuta Deportivo,0  :  1,Santa Fe,General Santander,2011,Finalización
Fecha 12,Millonarios,0  :  0,Deportivo Pereira,Nemesio Camacho El Campín,2011,Finalización
Fecha 12,Real Cartagena,3  :  0,Deportes Quindío,Olímpico Jaime Morón León,2011,Finalización
Fecha 12,Deportivo Cali,2  :  1,Atlético Nacional,Olímpico Pascual Guerrero,2011,Finalización
Fecha 12,Boyacá Chicó,0  :  0,Envigado F. C.,La Independencia,2011,Finalización
Fecha 12,Atlético Huila,2  :  3,Junior,Guillermo Plazas Alcid,2011,Finalización
Fecha 12,Itagüí,2  :  2,Deportes Tolima,Ditaires,2011,Finalización
Fecha 12,Independiente Medellín,0  :  1,La Equidad,Atanasio Girardot,2011,Finalización
Fecha 12,Once Caldas,4  :  0,América de Cali,Palogrande,2011,Finalización
Fecha 13,Atlético Huila,1  :  1,Itagüí,Guillermo Plazas Alcid,2011,Finalización
Fecha 13,Deportes Quindío,2  :  1,Deportes Tolima,Centenario,2011,Finalización
Fecha 13,Envigado F. C.,1  :  0,Deportivo Cali,Polideportivo Sur,2011,Finalización
Fecha 13,La Equidad,0  :  1,Boyacá Chicó,Metropolitano de Techo,2011,Finalización
Fecha 13,América de Cali,1  :  2,Independiente Medellín,Olímpico Pascual Guerrero,2011,Finalización
Fecha 13,Junior,2  :  2,Cúcuta Deportivo,Metropolitano Roberto Meléndez,2011,Finalización
Fecha 13,Atlético Nacional,0  :  2,Millonarios,Atanasio Girardot,2011,Finalización
Fecha 13,Deportivo Pereira,0  :  0,Real Cartagena,Hernán Ramírez Villegas,2011,Finalización
Fecha 13,Santa Fe,1  :  2,Once Caldas,Nemesio Camacho El Campín,2011,Finalización
Fecha 14,Millonarios,1  :  0,Envigado F. C.,Nemesio Camacho El Campín,2011,Finalización
Fecha 14,Itagüí,1  :  0,Deportes Quindío,Ditaires,2011,Finalización
Fecha 14,Real Cartagena,0  :  0,Atlético Nacional,Olímpico Jaime Morón León,2011,Finalización
Fecha 14,Deportes Tolima,1  :  0,Deportivo Pereira,Manuel Murillo Toro,2011,Finalización
Fecha 14,Deportivo Cali,0  :  0,La Equidad,Olímpico Pascual Guerrero,2011,Finalización
Fecha 14,Boyacá Chicó,1  :  1,América de Cali,La Independencia,2011,Finalización
Fecha 14,Independiente Medellín,1  :  0,Santa Fe,Atanasio Girardot,2011,Finalización
Fecha 14,Once Caldas,1  :  2,Junior,Palogrande,2011,Finalización
Fecha 14,Cúcuta Deportivo,1  :  0,Atlético Huila,General Santander,2011,Finalización
Fecha 15,Envigado F. C.,2  :  0,Real Cartagena,Polideportivo Sur,2011,Finalización
Fecha 15,Atlético Huila,1  :  0,Once Caldas,Guillermo Plazas Alcid,2011,Finalización
Fecha 15,Cúcuta Deportivo,1  :  1,Itagüí,General Santander,2011,Finalización
Fecha 15,Junior,4  :  3,Independiente Medellín,Metropolitano Roberto Meléndez,2011,Finalización
Fecha 15,América de Cali,0  :  1,Deportivo Cali,Olímpico Pascual Guerrero,2011,Finalización
Fecha 15,Deportivo Pereira,3  :  0,Deportes Quindío,Hernán Ramírez Villegas,2011,Finalización
Fecha 15,La Equidad,1  :  2,Millonarios,Metropolitano de Techo,2011,Finalización
Fecha 15,Atlético Nacional,3  :  2,Deportes Tolima,Atanasio Girardot,2011,Finalización
Fecha 15,Santa Fe,2  :  0,Boyacá Chicó,Nemesio Camacho El Campín,2011,Finalización
Fecha 16,Itagüí,1  :  0,Deportivo Pereira,Ditaires,2011,Finalización
Fecha 16,Once Caldas,5  :  0,Cúcuta Deportivo,Palogrande,2011,Finalización
Fecha 16,Millonarios,2  :  0,América de Cali,Nemesio Camacho El Campín,2011,Finalización
Fecha 16,Real Cartagena,2  :  1,La Equidad,Olímpico Jaime Morón León,2011,Finalización
Fecha 16,Independiente Medellín,3  :  2,Atlético Huila,Atanasio Girardot,2011,Finalización
Fecha 16,Deportivo Cali,0  :  0,Santa Fe,Olímpico Pascual Guerrero,2011,Finalización
Fecha 16,Deportes Tolima,1  :  2,Envigado F. C.,Manuel Murillo Toro,2011,Finalización
Fecha 16,Boyacá Chicó,3  :  0,Junior,La Independencia,2011,Finalización
Fecha 16,Deportes Quindío,2 - 1[43]​,Atlético Nacional,Centenario,2011,Finalización
Fecha 17,Atlético Nacional,2  :  2,Deportivo Pereira,Atanasio Girardot,2011,Finalización
Fecha 17,Envigado F. C.,1  :  0,Deportes Quindío,Polideportivo Sur,2011,Finalización
Fecha 17,La Equidad,1  :  1,Deportes Tolima,Metropolitano de Techo,2011,Finalización
Fecha 17,América de Cali,2  :  1,Real Cartagena,Olímpico Pascual Guerrero,2011,Finalización
Fecha 17,Santa Fe,1  :  0,Millonarios,Nemesio Camacho El Campín,2011,Finalización
Fecha 17,Junior,2  :  0,Deportivo Cali,Metropolitano Roberto Meléndez,2011,Finalización
Fecha 17,Atlético Huila,1  :  1,Boyacá Chicó,Guillermo Plazas Alcid,2011,Finalización
Fecha 17,Cúcuta Deportivo,1  :  2,Independiente Medellín,General Santander,2011,Finalización
Fecha 17,Once Caldas,2  :  0,Itagüí,Palogrande,2011,Finalización
Fecha 18,Itagüí,1  :  0,Atlético Nacional,Ditaires,2011,Finalización
Fecha 18,Deportivo Pereira,4  :  0,Envigado F. C.,Hernán Ramírez Villegas,2011,Finalización
Fecha 18,Deportes Quindío,1  :  1,La Equidad,Centenario,2011,Finalización
Fecha 18,Deportes Tolima,1  :  4,América de Cali,Manuel Murillo Toro,2011,Finalización
Fecha 18,Real Cartagena,1  :  2,Santa Fe,Olímpico Jaime Morón León,2011,Finalización
Fecha 18,Deportivo Cali,1  :  2,Atlético Huila,Deportivo Cali,2011,Finalización
Fecha 18,Millonarios,0  :  0,Junior,Nemesio Camacho El Campín,2011,Finalización
Fecha 18,Boyacá Chicó,1  :  1,Cúcuta Deportivo,La Independencia,2011,Finalización
Fecha 18,Independiente Medellín,3  :  4,Once Caldas,Atanasio Girardot,2011,Finalización
