Fecha,Local,Resultado,Visitante,Estadio,Año,Tipo de Torneo
Fecha 5,Millonarios,3  :  2,Deportivo Pereira,Nemesio Camacho El Campín,2021,Apertura
Fecha 5,Deportes Tolima,2  :  1,Independiente Medellín,Manuel Murillo Toro,2021,Apertura
Fecha 5,Patriotas,0  :  1,Deportivo Cali,La Independencia,2021,Apertura
Fecha 5,Jaguares,0  :  1,Santa Fe,Jaraguay,2021,Apertura
Fecha 5,Atlético Bucaramanga,0  :  0,La Equidad,Alfonso López,2021,Apertura
Fecha 5,Águilas Doradas,1  :  1,Deportivo Pasto,Alberto Grisales,2021,Apertura
Fecha 6,Deportivo Pereira,1  :  2,Patriotas,Hernán Ramírez Villegas,2021,Apertura
Fecha 6,Alianza Petrolera,0  :  0,Once Caldas,Daniel Villa Zapata,2021,Apertura
Fecha 6,Boyacá Chicó,1  :  2,América de Cali,La Independencia,2021,Apertura
Fecha 6,La Equidad,1  :  0,Millonarios,Metropolitano de Techo,2021,Apertura
Fecha 6,Deportivo Cali,1  :  0,Águilas Doradas,Deportivo Cali,2021,Apertura
Fecha 6,Envigado F. C.,2  :  2,Junior,Polideportivo Sur,2021,Apertura
Fecha 6,Santa Fe,2  :  0,Atlético Bucaramanga,Nemesio Camacho El Campín,2021,Apertura
Fecha 6,Independiente Medellín,1  :  0,Jaguares,Atanasio Girardot,2021,Apertura
Fecha 6,Deportivo Pasto,0  :  1,Deportes Tolima,Departamental Libertad,2021,Apertura
Fecha 7,Patriotas,3  :  1,Alianza Petrolera,La Independencia,2021,Apertura
Fecha 7,Once Caldas,0  :  1,Atlético Nacional,Palogrande,2021,Apertura
Fecha 7,Atlético Bucaramanga,2  :  0,Deportivo Pereira,Alfonso López,2021,Apertura
Fecha 7,Águilas Doradas,1  :  1,Envigado F. C.,Alberto Grisales,2021,Apertura
Fecha 7,Independiente Medellín,1  :  0,Boyacá Chicó,Atanasio Girardot,2021,Apertura
Fecha 7,Junior,1  :  2,Deportivo Cali,Metropolitano Roberto Meléndez,2021,Apertura
Fecha 7,Jaguares,2  :  1,La Equidad,Jaraguay,2021,Apertura
Fecha 7,Millonarios,3  :  1,Deportivo Pasto,Nemesio Camacho El Campín,2021,Apertura
Fecha 7,América de Cali,0  :  0,Santa Fe,Olímpico Pascual Guerrero,2021,Apertura
Fecha 8,Deportes Tolima,3  :  1,Patriotas,Manuel Murillo Toro,2021,Apertura
Fecha 8,Envigado F. C.,1  :  0,Atlético Bucaramanga,Polideportivo Sur,2021,Apertura
Fecha 8,Deportivo Pereira,0  :  0,Águilas Doradas,Hernán Ramírez Villegas,2021,Apertura
Fecha 8,Boyacá Chicó,2  :  1,Junior,La Independencia,2021,Apertura
Fecha 8,La Equidad,0  :  0,Once Caldas,Metropolitano de Techo,2021,Apertura
Fecha 8,Deportivo Pasto,2  :  2,Jaguares,Departamental Libertad,2021,Apertura
Fecha 8,Santa Fe,0  :  0,Independiente Medellín,Nemesio Camacho El Campín,2021,Apertura
Fecha 8,Atlético Nacional,2  :  2,América de Cali,Atanasio Girardot,2021,Apertura
Fecha 8,Deportivo Cali,1  :  1,Alianza Petrolera,Deportivo Cali,2021,Apertura
Fecha 9,Junior,2  :  0,Millonarios,Metropolitano Roberto Meléndez,2021,Apertura
Fecha 9,América de Cali,0  :  0,Envigado F. C.,Olímpico Pascual Guerrero,2021,Apertura
Fecha 9,Águilas Doradas,1  :  2,La Equidad,Alberto Grisales,2021,Apertura
Fecha 9,Atlético Bucaramanga,3  :  2,Atlético Nacional,Alfonso López,2021,Apertura
Fecha 9,Santa Fe,2  :  0,Boyacá Chicó,Nemesio Camacho El Campín,2021,Apertura
Fecha 9,Once Caldas,0  :  1,Deportivo Pasto,Palogrande,2021,Apertura
Fecha 9,Jaguares,2  :  0,Deportivo Pereira,Jaraguay,2021,Apertura
Fecha 9,Alianza Petrolera,0  :  5,Deportes Tolima,Daniel Villa Zapata,2021,Apertura
Fecha 9,Independiente Medellín,1  :  1,Deportivo Cali,Atanasio Girardot,2021,Apertura
Fecha 10,La Equidad,2  :  1,Boyacá Chicó,Metropolitano de Techo,2021,Apertura
Fecha 10,Patriotas,1  :  0,Junior,La Independencia,2021,Apertura
Fecha 10,Envigado F. C.,1  :  1,Independiente Medellín,Polideportivo Sur,2021,Apertura
Fecha 10,Deportes Tolima,1  :  0,Águilas Doradas,Manuel Murillo Toro,2021,Apertura
Fecha 10,Deportivo Pasto,1  :  1,América de Cali,Departamental Libertad,2021,Apertura
Fecha 10,Deportivo Cali,1  :  1,Santa Fe,Deportivo Cali,2021,Apertura
Fecha 10,Deportivo Pereira,2  :  0,Once Caldas,Hernán Ramírez Villegas,2021,Apertura
Fecha 10,Millonarios,0  :  2,Jaguares,Nemesio Camacho El Campín,2021,Apertura
Fecha 10,Atlético Nacional,5  :  0,Alianza Petrolera,Atanasio Girardot,2021,Apertura
Fecha 11,Independiente Medellín,1  :  1,La Equidad,Atanasio Girardot,2021,Apertura
Fecha 11,Junior,1  :  1,Atlético Bucaramanga,Metropolitano Roberto Meléndez,2021,Apertura
Fecha 11,Once Caldas,0  :  0,Deportivo Cali,Palogrande,2021,Apertura
Fecha 11,Águilas Doradas,1  :  1,Atlético Nacional,Alberto Grisales,2021,Apertura
Fecha 11,América de Cali,1  :  0,Deportivo Pereira,Olímpico Pascual Guerrero,2021,Apertura
Fecha 11,Jaguares,3  :  2,Patriotas,Jaraguay,2021,Apertura
Fecha 11,Boyacá Chicó,2  :  1,Deportes Tolima,La Independencia,2021,Apertura
Fecha 11,Santa Fe,2  :  2,Deportivo Pasto,Nemesio Camacho El Campín,2021,Apertura
Fecha 11,Alianza Petrolera,0  :  2,Millonarios,Daniel Villa Zapata,2021,Apertura
Fecha 12,Deportivo Cali,0  :  2,América de Cali,Deportivo Cali,2021,Apertura
Fecha 12,La Equidad,3  :  1,Envigado F. C.,Metropolitano de Techo,2021,Apertura
Fecha 12,Deportes Tolima,3  :  2,Jaguares,Manuel Murillo Toro,2021,Apertura
Fecha 12,Deportivo Pasto,1  :  0,Alianza Petrolera,Departamental Libertad,2021,Apertura
Fecha 12,Patriotas,0  :  2,Millonarios,La Independencia,2021,Apertura
Fecha 12,Águilas Doradas,0  :  2,Independiente Medellín,Alberto Grisales,2021,Apertura
Fecha 12,Atlético Nacional,1  :  0,Junior,Atanasio Girardot,2021,Apertura
Fecha 12,Atlético Bucaramanga,1  :  1,Once Caldas,Alfonso López,2021,Apertura
Fecha 12,Deportivo Pereira,0  :  0,Boyacá Chicó,Hernán Ramírez Villegas,2021,Apertura
Fecha 13,Jaguares,0  :  2,Águilas Doradas,Jaraguay,2021,Apertura
Fecha 13,Envigado F. C.,2  :  1,Santa Fe,Polideportivo Sur,2021,Apertura
Fecha 13,Junior,3  :  0,Deportivo Pereira,Metropolitano Roberto Meléndez,2021,Apertura
Fecha 13,Once Caldas,1  :  1,América de Cali,Palogrande,2021,Apertura
Fecha 13,Independiente Medellín,2  :  2,Deportivo Pasto,Atanasio Girardot,2021,Apertura
Fecha 13,Deportivo Cali,0  :  0,Deportes Tolima,Deportivo Cali,2021,Apertura
Fecha 13,Millonarios,1  :  2,Atlético Nacional,Nemesio Camacho El Campín,2021,Apertura
Fecha 13,Patriotas,1  :  2,La Equidad,La Independencia,2021,Apertura
Fecha 13,Alianza Petrolera,1  :  3,Atlético Bucaramanga,Daniel Villa Zapata,2021,Apertura
Fecha 14,Boyacá Chicó,3  :  0,Envigado F. C.,La Independencia,2021,Apertura
Fecha 14,Santa Fe,2  :  0,Once Caldas,Nemesio Camacho El Campín,2021,Apertura
Fecha 14,América de Cali,1  :  2,Independiente Medellín,Olímpico Pascual Guerrero,2021,Apertura
Fecha 14,Deportes Tolima,0  :  1,Junior,Manuel Murillo Toro,2021,Apertura
Fecha 14,Atlético Nacional,3  :  1,Jaguares,Atanasio Girardot,2021,Apertura
Fecha 14,Deportivo Pasto,1  :  0,Patriotas,Departamental Libertad,2021,Apertura
Fecha 14,La Equidad,1  :  1,Alianza Petrolera,Metropolitano de Techo,2021,Apertura
Fecha 14,Atlético Bucaramanga,1  :  0,Deportivo Cali,Alfonso López,2021,Apertura
Fecha 14,Águilas Doradas,0  :  0,Millonarios,Alberto Grisales,2021,Apertura
Fecha 15,Envigado F. C.,0  :  0,Deportes Tolima,Polideportivo Sur,2021,Apertura
Fecha 15,Once Caldas,4  :  2,Boyacá Chicó,Palogrande,2021,Apertura
Fecha 15,Junior,1  :  1,Santa Fe,Metropolitano Roberto Meléndez,2021,Apertura
Fecha 15,Independiente Medellín,0  :  0,Atlético Nacional,Atanasio Girardot,2021,Apertura
Fecha 15,Deportivo Pereira,0  :  0,La Equidad,Hernán Ramírez Villegas,2021,Apertura
Fecha 15,Alianza Petrolera,0  :  2,América de Cali,Daniel Villa Zapata,2021,Apertura
Fecha 15,Patriotas,2  :  1,Águilas Doradas,La Independencia,2021,Apertura
Fecha 15,Millonarios,2  :  1,Atlético Bucaramanga,Nemesio Camacho El Campín,2021,Apertura
Fecha 15,Deportivo Cali,1  :  1,Deportivo Pasto,Deportivo Cali,2021,Apertura
Fecha 16,Deportes Tolima,2  :  1,Atlético Nacional,Manuel Murillo Toro,2021,Apertura
Fecha 16,Jaguares,0  :  2,Junior,Jaraguay,2021,Apertura
Fecha 16,América de Cali,2  :  1,Millonarios,Olímpico Pascual Guerrero,2021,Apertura
Fecha 16,Envigado F. C.,3  :  0,Patriotas,Polideportivo Sur,2021,Apertura
Fecha 16,Águilas Doradas,2  :  2,Once Caldas,Alberto Grisales,2021,Apertura
Fecha 16,Boyacá Chicó,2  :  0,Alianza Petrolera,La Independencia,2021,Apertura
Fecha 16,La Equidad,2  :  5,Deportivo Cali,Metropolitano de Techo,2021,Apertura
Fecha 16,Santa Fe,1  :  1,Deportivo Pereira,Nemesio Camacho El Campín,2021,Apertura
Fecha 16,Deportivo Pasto,1  :  1,Atlético Bucaramanga,Departamental Libertad,2021,Apertura
Fecha 17,Atlético Nacional,3  :  0,Envigado F. C.,Atanasio Girardot,2021,Apertura
Fecha 17,Millonarios,0  :  0,Deportes Tolima,Nemesio Camacho El Campín,2021,Apertura
Fecha 17,América de Cali,0  :  1,La Equidad,Olímpico Pascual Guerrero,2021,Apertura
Fecha 17,Boyacá Chicó,0  :  0,Deportivo Pasto,La Independencia,2021,Apertura
Fecha 17,Junior,0  :  0,Águilas Doradas,Metropolitano Roberto Meléndez,2021,Apertura
Fecha 17,Atlético Bucaramanga,0  :  1,Patriotas,Alfonso López,2021,Apertura
Fecha 17,Once Caldas,1  :  2,Jaguares,Palogrande,2021,Apertura
Fecha 17,Deportivo Pereira,1  :  0,Independiente Medellín,Hernán Ramírez Villegas,2021,Apertura
Fecha 17,Alianza Petrolera,0  :  3,Santa Fe,Daniel Villa Zapata,2021,Apertura
Fecha 18,Independiente Medellín,2  :  2,Alianza Petrolera,Atanasio Girardot,2021,Apertura
Fecha 18,Jaguares,0  :  0,América de Cali,Jaraguay,2021,Apertura
Fecha 18,Deportivo Cali,1  :  0,Atlético Nacional,Deportivo Cali,2021,Apertura
Fecha 18,Águilas Doradas,0  :  3,Boyacá Chicó,Alberto Grisales,2021,Apertura
Fecha 18,Envigado F. C.,0  :  1,Deportivo Pereira,Polideportivo Sur,2021,Apertura
Fecha 18,Deportivo Pasto,0  :  0,Junior,Departamental Libertad,2021,Apertura
Fecha 18,Santa Fe,1  :  2,Millonarios,Nemesio Camacho El Campín,2021,Apertura
Fecha 18,Deportes Tolima,0  :  0,Atlético Bucaramanga,Manuel Murillo Toro,2021,Apertura
Fecha 18,Patriotas,1  :  1,Once Caldas,La Independencia,2021,Apertura
Fecha 19,Alianza Petrolera,1  :  1,Envigado F. C.,Daniel Villa Zapata,2021,Apertura
Fecha 19,Once Caldas,2  :  0,Independiente Medellín,Palogrande,2021,Apertura
Fecha 19,América de Cali,2  :  0,Deportes Tolima,Olímpico Pascual Guerrero,2021,Apertura
Fecha 19,Atlético Bucaramanga,4  :  1,Águilas Doradas,Alfonso López,2021,Apertura
Fecha 19,Deportivo Pereira,4  :  2,Deportivo Pasto,Hernán Ramírez Villegas,2021,Apertura
Fecha 19,La Equidad,1  :  2,Santa Fe,Metropolitano de Techo,2021,Apertura
Fecha 19,Atlético Nacional,7  :  1,Patriotas,Atanasio Girardot,2021,Apertura
Fecha 19,Boyacá Chicó,0  :  0,Jaguares,La Independencia,2021,Apertura
Fecha 19,Millonarios,3  :  1,Deportivo Cali,Nemesio Camacho El Campín,2021,Apertura
