Fecha,Local,Resultado,Visitante,Estadio,Año,Tipo de Torneo
Fecha 3,La Equidad,2  :  1,Jaguares,Metropolitano de Techo,2017,Finalización
Fecha 3,Independiente Medellín,1  :  1,Atlético Huila,Atanasio Girardot,2017,Finalización
Fecha 3,Deportivo Cali,1  :  2,Once Caldas,Deportivo Cali,2017,Finalización
Fecha 3,Santa Fe,2  :  0,Envigado F. C.,Nemesio Camacho El Campín,2017,Finalización
Fecha 3,Deportes Tolima,3  :  0,Alianza Petrolera,Manuel Murillo Toro,2017,Finalización
Fecha 3,Rionegro Águilas,0  :  1,Atlético Nacional,Alberto Grisales,2017,Finalización
Fecha 3,Junior,3  :  0,América de Cali,Metropolitano Roberto Meléndez,2017,Finalización
Fecha 3,Atlético Bucaramanga,1  :  3,Millonarios,Alfonso López,2017,Finalización
Fecha 4,Tigres,0  :  2,Patriotas,Metropolitano de Techo,2017,Finalización
Fecha 4,Atlético Huila,0  :  2,Santa Fe,Guillermo Plazas Alcid,2017,Finalización
Fecha 4,Cortuluá,2  :  1,Deportivo Cali,Olímpico Pascual Guerrero,2017,Finalización
Fecha 4,Once Caldas,0  :  0,Independiente Medellín,Palogrande,2017,Finalización
Fecha 4,Jaguares,2  :  0,Deportivo Pasto,Jaraguay,2017,Finalización
Fecha 4,Atlético Nacional,1  :  0,Deportes Tolima,Atanasio Girardot,2017,Finalización
Fecha 4,América de Cali,1  :  1,La Equidad,Olímpico Pascual Guerrero,2017,Finalización
Fecha 4,Millonarios,1  :  1,Rionegro Águilas,Nemesio Camacho El Campín,2017,Finalización
Fecha 4,Envigado F. C.,0  :  0,Atlético Bucaramanga,Polideportivo Sur,2017,Finalización
Fecha 4,Alianza Petrolera,1  :  0,Junior,Daniel Villa Zapata,2017,Finalización
Fecha 5,Jaguares,0  :  0,América de Cali,Jaraguay,2017,Finalización
Fecha 5,Deportivo Cali,1  :  1,Tigres,Deportivo Cali,2017,Finalización
Fecha 5,Atlético Bucaramanga,0  :  1,Atlético Huila,Alfonso López,2017,Finalización
Fecha 5,Patriotas,0  :  0,Deportivo Pasto,La Independencia,2017,Finalización
Fecha 5,Junior,2  :  0,Atlético Nacional,Metropolitano Roberto Meléndez,2017,Finalización
Fecha 5,Deportes Tolima,1  :  1,Millonarios,Manuel Murillo Toro,2017,Finalización
Fecha 5,Santa Fe,3  :  2,Once Caldas,Nemesio Camacho El Campín,2017,Finalización
Fecha 5,Independiente Medellín,1  :  0,Cortuluá,Atanasio Girardot,2017,Finalización
Fecha 5,Rionegro Águilas,0  :  0,Envigado F. C.,Alberto Grisales,2017,Finalización
Fecha 5,La Equidad,1  :  1,Alianza Petrolera,Metropolitano de Techo,2017,Finalización
Fecha 6,Envigado F. C.,3  :  1,Deportes Tolima,Polideportivo Sur,2017,Finalización
Fecha 6,Atlético Huila,2  :  0,Rionegro Águilas,Guillermo Plazas Alcid,2017,Finalización
Fecha 6,Alianza Petrolera,1  :  1,Jaguares,Daniel Villa Zapata,2017,Finalización
Fecha 6,Once Caldas,0  :  2,Atlético Bucaramanga,Palogrande,2017,Finalización
Fecha 6,Tigres,1  :  0,Independiente Medellín,Metropolitano de Techo,2017,Finalización
Fecha 6,Deportivo Cali,0  :  0,Patriotas,Deportivo Cali,2017,Finalización
Fecha 6,Millonarios,1  :  2,Junior,Nemesio Camacho El Campín,2017,Finalización
Fecha 6,Deportivo Pasto,1  :  0,América de Cali,Departamental Libertad,2017,Finalización
Fecha 6,Cortuluá,0  :  1,Santa Fe,Olímpico Pascual Guerrero,2017,Finalización
Fecha 6,Atlético Nacional,1  :  1,La Equidad,Atanasio Girardot,2017,Finalización
Fecha 7,Deportes Tolima,1  :  0,Atlético Huila,Manuel Murillo Toro,2017,Finalización
Fecha 7,Atlético Bucaramanga,0  :  1,Cortuluá,Alfonso López,2017,Finalización
Fecha 7,Junior,2  :  0,Envigado F. C.,Metropolitano Roberto Meléndez,2017,Finalización
Fecha 7,La Equidad,0  :  1,Millonarios,Metropolitano de Techo,2017,Finalización
Fecha 7,Rionegro Águilas,2  :  2,Once Caldas,Alberto Grisales,2017,Finalización
Fecha 7,Santa Fe,0  :  1,Tigres,Nemesio Camacho El Campín,2017,Finalización
Fecha 7,Jaguares,0  :  1,Atlético Nacional,Jaraguay,2017,Finalización
Fecha 7,América de Cali,2  :  1,Alianza Petrolera,Olímpico Pascual Guerrero,2017,Finalización
Fecha 7,Independiente Medellín,3  :  2,Patriotas,Atanasio Girardot,2017,Finalización
Fecha 7,Deportivo Pasto,3  :  4,Deportivo Cali,Departamental Libertad,2017,Finalización
Fecha 8,Envigado F. C.,2  :  1,La Equidad,Polideportivo Sur,2017,Finalización
Fecha 8,Tigres,2  :  1,Atlético Bucaramanga,Metropolitano de Techo,2017,Finalización
Fecha 8,Cortuluá,1  :  0,Rionegro Águilas,Olímpico Pascual Guerrero,2017,Finalización
Fecha 8,Alianza Petrolera,4  :  2,Deportivo Pasto,Daniel Villa Zapata,2017,Finalización
Fecha 8,Patriotas,0  :  0,Santa Fe,La Independencia,2017,Finalización
Fecha 8,Deportivo Cali,1  :  3,Independiente Medellín,Deportivo Cali,2017,Finalización
Fecha 8,Atlético Nacional,2  :  0,América de Cali,Atanasio Girardot,2017,Finalización
Fecha 8,Atlético Huila,1  :  1,Junior,Guillermo Plazas Alcid,2017,Finalización
Fecha 8,Once Caldas,2  :  1,Deportes Tolima,Palogrande,2017,Finalización
Fecha 8,Millonarios,1  :  0,Jaguares,Nemesio Camacho El Campín,2017,Finalización
Fecha 9,Rionegro Águilas,2  :  1,Tigres,Alberto Grisales,2017,Finalización
Fecha 9,Atlético Bucaramanga,2  :  0,Patriotas,Alfonso López,2017,Finalización
Fecha 9,Santa Fe,2  :  0,Deportivo Cali,Nemesio Camacho El Campín,2017,Finalización
Fecha 9,Deportivo Pasto,1  :  0,Independiente Medellín,Departamental Libertad,2017,Finalización
Fecha 9,América de Cali,0  :  0,Millonarios,Olímpico Pascual Guerrero,2017,Finalización
Fecha 9,Jaguares,2  :  0,Envigado F. C.,Jaraguay,2017,Finalización
Fecha 9,Junior,3  :  0,Once Caldas,Metropolitano Roberto Meléndez,2017,Finalización
Fecha 9,Atlético Nacional,4  :  0,Alianza Petrolera,Atanasio Girardot,2017,Finalización
Fecha 9,La Equidad,1  :  0,Atlético Huila,Metropolitano de Techo,2017,Finalización
Fecha 9,Deportes Tolima,2  :  0,Cortuluá,Manuel Murillo Toro,2017,Finalización
Fecha 10,Cortuluá,3  :  2,Deportivo Pasto,Olímpico Pascual Guerrero,2017,Finalización
Fecha 10,Patriotas,1  :  1,La Equidad,La Independencia,2017,Finalización
Fecha 10,Tigres,1  :  0,Jaguares,Metropolitano de Techo,2017,Finalización
Fecha 10,Once Caldas,3  :  2,Junior,Palogrande,2017,Finalización
Fecha 10,Independiente Medellín,1  :  0,Atlético Nacional,Atanasio Girardot,2017,Finalización
Fecha 10,Atlético Huila,2  :  0,Deportes Tolima,Guillermo Plazas Alcid,2017,Finalización
Fecha 10,Santa Fe,1  :  0,Millonarios,Nemesio Camacho El Campín,2017,Finalización
Fecha 10,Envigado F. C.,2  :  0,Rionegro Águilas,Polideportivo Sur,2017,Finalización
Fecha 10,América de Cali,0  :  1,Deportivo Cali,Olímpico Pascual Guerrero,2017,Finalización
Fecha 10,Atlético Bucaramanga,1  :  0,Alianza Petrolera,Alfonso López,2017,Finalización
Fecha 11,Tigres,1  :  1,Deportes Tolima,Metropolitano de Techo,2017,Finalización
Fecha 11,Atlético Huila,3  :  3,Jaguares,Guillermo Plazas Alcid,2017,Finalización
Fecha 11,Deportivo Cali,2  :  1,Atlético Bucaramanga,Deportivo Cali,2017,Finalización
Fecha 11,Millonarios,1  :  0,Alianza Petrolera,Nemesio Camacho El Campín,2017,Finalización
Fecha 11,Envigado F. C.,2  :  1,América de Cali,Polideportivo Sur,2017,Finalización
Fecha 11,Patriotas,1  :  0,Rionegro Águilas,La Independencia,2017,Finalización
Fecha 11,Once Caldas,0  :  0,La Equidad,Palogrande,2017,Finalización
Fecha 11,Cortuluá,1  :  0,Junior,Olímpico Pascual Guerrero,2017,Finalización
Fecha 11,Independiente Medellín,0  :  1,Santa Fe,Atanasio Girardot,2017,Finalización
Fecha 11,Deportivo Pasto,2  :  0,Atlético Nacional,Departamental Libertad,2017,Finalización
Fecha 12,La Equidad,3  :  0,Cortuluá,Metropolitano de Techo,2017,Finalización
Fecha 12,Deportes Tolima,2  :  1,Patriotas,Manuel Murillo Toro,2017,Finalización
Fecha 12,Jaguares,1  :  0,Once Caldas,Jaraguay,2017,Finalización
Fecha 12,Alianza Petrolera,1  :  2,Envigado F. C.,Daniel Villa Zapata,2017,Finalización
Fecha 12,Junior,2  :  0,Tigres,Metropolitano Roberto Meléndez,2017,Finalización
Fecha 12,Atlético Nacional,3  :  2,Millonarios,Atanasio Girardot,2017,Finalización
Fecha 12,América de Cali,3  :  1,Atlético Huila,Olímpico Pascual Guerrero,2017,Finalización
Fecha 12,Rionegro Águilas,0  :  1,Deportivo Cali,Alberto Grisales,2017,Finalización
Fecha 12,Santa Fe,1  :  0,Deportivo Pasto,Nemesio Camacho El Campín,2017,Finalización
Fecha 12,Atlético Bucaramanga,1  :  1,Independiente Medellín,Alfonso López,2017,Finalización
Fecha 13,Cortuluá,1  :  3,Jaguares,Olímpico Pascual Guerrero,2017,Finalización
Fecha 13,Tigres,0  :  3,La Equidad,Metropolitano de Techo,2017,Finalización
Fecha 13,Independiente Medellín,1  :  2,Rionegro Águilas,Atanasio Girardot,2017,Finalización
Fecha 13,Atlético Bucaramanga,2  :  1,Santa Fe,Alfonso López,2017,Finalización
Fecha 13,Once Caldas,0  :  0,América de Cali,Palogrande,2017,Finalización
Fecha 13,Millonarios,1  :  0,Deportivo Pasto,Nemesio Camacho El Campín,2017,Finalización
Fecha 13,Deportivo Cali,1  :  2,Deportes Tolima,Deportivo Cali,2017,Finalización
Fecha 13,Envigado F. C.,0  :  2,Atlético Nacional,Polideportivo Sur,2017,Finalización
Fecha 13,Atlético Huila,2  :  0,Alianza Petrolera,Guillermo Plazas Alcid,2017,Finalización
Fecha 13,Patriotas,1  :  0,Junior,La Independencia,2017,Finalización
Fecha 14,Millonarios,1  :  0,Envigado F. C.,Nemesio Camacho El Campín,2017,Finalización
Fecha 14,Rionegro Águilas,2  :  1,Santa Fe,Alberto Grisales,2017,Finalización
Fecha 14,Atlético Nacional,1  :  0,Atlético Huila,Atanasio Girardot,2017,Finalización
Fecha 14,Junior,1  :  0,Deportivo Cali,Metropolitano Roberto Meléndez,2017,Finalización
Fecha 14,América de Cali,2  :  1,Cortuluá,Olímpico Pascual Guerrero,2017,Finalización
Fecha 14,La Equidad,4  :  1,Patriotas,Metropolitano de Techo,2017,Finalización
Fecha 14,Deportivo Pasto,0  :  0,Atlético Bucaramanga,Departamental Libertad,2017,Finalización
Fecha 14,Jaguares,1  :  0,Tigres,Jaraguay,2017,Finalización
Fecha 14,Alianza Petrolera,0  :  1,Once Caldas,Daniel Villa Zapata,2017,Finalización
Fecha 14,Deportes Tolima,2  :  1,Independiente Medellín,Manuel Murillo Toro,2017,Finalización
Fecha 15,Patriotas,2  :  2,Jaguares,La Independencia,2017,Finalización
Fecha 15,Independiente Medellín,1  :  2,Junior,Atanasio Girardot,2017,Finalización
Fecha 15,Deportivo Cali,1  :  1,La Equidad,Deportivo Cali,2017,Finalización
Fecha 15,Once Caldas,0  :  1,Atlético Nacional,Palogrande,2017,Finalización
Fecha 15,Tigres,0  :  0,América de Cali,Metropolitano de Techo,2017,Finalización
Fecha 15,Santa Fe,1  :  1,Deportes Tolima,Nemesio Camacho El Campín,2017,Finalización
Fecha 15,Atlético Bucaramanga,2  :  2,Rionegro Águilas,Alfonso López,2017,Finalización
Fecha 15,Atlético Huila,0  :  0,Millonarios,Guillermo Plazas Alcid,2017,Finalización
Fecha 15,Cortuluá,0  :  0,Alianza Petrolera,Olímpico Pascual Guerrero,2017,Finalización
Fecha 15,Deportivo Pasto,1  :  2,Envigado F. C.,Departamental Libertad,2017,Finalización
Fecha 16,Atlético Nacional,3  :  0,Cortuluá,Atanasio Girardot,2017,Finalización
Fecha 16,Envigado F. C.,1  :  2,Atlético Huila,Polideportivo Sur,2017,Finalización
Fecha 16,Deportes Tolima,1  :  0,Atlético Bucaramanga,Manuel Murillo Toro,2017,Finalización
Fecha 16,La Equidad,2  :  2,Independiente Medellín,Metropolitano de Techo,2017,Finalización
Fecha 16,Junior,0  :  1,Santa Fe,Metropolitano Roberto Meléndez,2017,Finalización
Fecha 16,Jaguares,3  :  2,Deportivo Cali,Jaraguay,2017,Finalización
Fecha 16,Millonarios,2  :  0,Once Caldas,Nemesio Camacho El Campín,2017,Finalización
Fecha 16,Alianza Petrolera,0  :  1,Tigres,Daniel Villa Zapata,2017,Finalización
Fecha 16,Rionegro Águilas,2  :  1,Deportivo Pasto,Alberto Grisales,2017,Finalización
Fecha 16,América de Cali,3  :  2,Patriotas,Olímpico Pascual Guerrero,2017,Finalización
Fecha 17,Patriotas,2  :  0,Alianza Petrolera,La Independencia,2017,Finalización
Fecha 17,Deportivo Cali,0  :  0,América de Cali,Deportivo Cali,2017,Finalización
Fecha 17,Rionegro Águilas,1  :  1,Deportes Tolima,Alberto Grisales,2017,Finalización
Fecha 17,Once Caldas,1  :  1,Envigado F. C.,Palogrande,2017,Finalización
Fecha 17,Santa Fe,0  :  0,La Equidad,Nemesio Camacho El Campín,2017,Finalización
Fecha 17,Independiente Medellín,2  :  0,Jaguares,Atanasio Girardot,2017,Finalización
Fecha 17,Cortuluá,0  :  2,Millonarios,Olímpico Pascual Guerrero,2017,Finalización
Fecha 17,Atlético Bucaramanga,1  :  3,Junior,Alfonso López,2017,Finalización
Fecha 17,Tigres,1  :  0,Atlético Nacional,Nemesio Camacho El Campín,2017,Finalización
Fecha 17,Deportivo Pasto,4  :  0,Atlético Huila,Departamental Libertad,2017,Finalización
Fecha 18,Atlético Huila,1  :  0,Once Caldas,Guillermo Plazas Alcid,2017,Finalización
Fecha 18,Alianza Petrolera,2  :  1,Deportivo Cali,Daniel Villa Zapata,2017,Finalización
Fecha 18,Atlético Nacional,3  :  0,Patriotas,Atanasio Girardot,2017,Finalización
Fecha 18,Jaguares,2  :  2,Santa Fe,Jaraguay,2017,Finalización
Fecha 18,Envigado F. C.,2  :  0,Cortuluá,Polideportivo Sur,2017,Finalización
Fecha 18,América de Cali,2  :  0,Independiente Medellín,Olímpico Pascual Guerrero,2017,Finalización
Fecha 18,La Equidad,0  :  0,Atlético Bucaramanga,Metropolitano de Techo,2017,Finalización
Fecha 18,Deportes Tolima,3  :  0,Deportivo Pasto,Manuel Murillo Toro,2017,Finalización
Fecha 18,Millonarios,1  :  1,Tigres,Nemesio Camacho El Campín,2017,Finalización
Fecha 18,Junior,2  :  2,Rionegro Águilas,Metropolitano Roberto Meléndez,2017,Finalización
Fecha 19,Independiente Medellín,3  :  1,Alianza Petrolera,Atanasio Girardot,2017,Finalización
Fecha 19,Tigres,0  :  0,Envigado F. C.,Metropolitano de Techo,2017,Finalización
Fecha 19,Santa Fe,0  :  0,América de Cali,Nemesio Camacho El Campín,2017,Finalización
Fecha 19,Atlético Bucaramanga,2  :  2,Jaguares,Alfonso López,2017,Finalización
Fecha 19,Cortuluá,2  :  1,Atlético Huila,Olímpico Pascual Guerrero,2017,Finalización
Fecha 19,Patriotas,1  :  2,Millonarios,La Independencia,2017,Finalización
Fecha 19,Deportes Tolima,2  :  2,Junior,Manuel Murillo Toro,2017,Finalización
Fecha 19,Deportivo Cali,1  :  0,Atlético Nacional,Deportivo Cali,2017,Finalización
Fecha 19,Rionegro Águilas,0  :  1,La Equidad,Alberto Grisales,2017,Finalización
Fecha 19,Deportivo Pasto,2  :  1,Once Caldas,Departamental Libertad,2017,Finalización
Fecha 20,Once Caldas,2  :  1,Cortuluá,Palogrande,2017,Finalización
Fecha 20,América de Cali,1  :  0,Atlético Bucaramanga,Olímpico Pascual Guerrero,2017,Finalización
Fecha 20,Jaguares,2  :  0,Rionegro Águilas,Jaraguay,2017,Finalización
Fecha 20,Atlético Huila,1  :  0,Tigres,Guillermo Plazas Alcid,2017,Finalización
Fecha 20,Envigado F. C.,0  :  0,Patriotas,Polideportivo Sur,2017,Finalización
Fecha 20,Atlético Nacional,0  :  0,Independiente Medellín,Atanasio Girardot,2017,Finalización
Fecha 20,Alianza Petrolera,0  :  0,Santa Fe,Daniel Villa Zapata,2017,Finalización
Fecha 20,Millonarios,5  :  1,Deportivo Cali,Nemesio Camacho El Campín,2017,Finalización
Fecha 20,Junior,1  :  0,Deportivo Pasto,Metropolitano Roberto Meléndez,2017,Finalización
Fecha 20,La Equidad,0  :  1,Deportes Tolima,Metropolitano de Techo,2017,Finalización
