Fecha,Local,Resultado,Visitante,Estadio,Año,Tipo de Torneo
Fecha 1,Atlético Huila,3  :  2,La Equidad,Guillermo Plazas Alcid,2019,Finalización
Fecha 1,Junior,1  :  0,Deportes Tolima,Metropolitano Roberto Meléndez,2019,Finalización
Fecha 1,Jaguares,1  :  0,Unión Magdalena,Jaraguay,2019,Finalización
Fecha 1,Once Caldas,1  :  2,Atlético Nacional,Palogrande,2019,Finalización
Fecha 1,Deportivo Pasto,0  :  0,Santa Fe,Municipal de Ipiales,2019,Finalización
Fecha 1,Millonarios,1  :  2,Envigado F. C.,Nemesio Camacho El Campín,2019,Finalización
Fecha 1,América de Cali,2  :  1,Alianza Petrolera,Olímpico Pascual Guerrero,2019,Finalización
Fecha 1,Independiente Medellín,3  :  0,Patriotas,Atanasio Girardot,2019,Finalización
Fecha 1,Rionegro Águilas,1  :  3,Cúcuta Deportivo,Alberto Grisales,2019,Finalización
Fecha 1,Atlético Bucaramanga,0  :  1,Deportivo Cali,Alfonso López,2019,Finalización
Fecha 2,Envigado F. C.,1  :  1,Deportivo Pasto,Polideportivo Sur,2019,Finalización
Fecha 2,Unión Magdalena,0  :  0,Atlético Huila,Sierra Nevada,2019,Finalización
Fecha 2,Cúcuta Deportivo,1  :  0,Santa Fe,General Santander,2019,Finalización
Fecha 2,Deportivo Cali,4  :  0,Jaguares,Deportivo Cali,2019,Finalización
Fecha 2,Deportes Tolima,0  :  1,América de Cali,Manuel Murillo Toro,2019,Finalización
Fecha 2,Alianza Petrolera,2  :  2,Rionegro Águilas,Daniel Villa Zapata,2019,Finalización
Fecha 2,Millonarios,1  :  0,Once Caldas,Nemesio Camacho El Campín,2019,Finalización
Fecha 2,Patriotas,2  :  0,Junior,La Independencia,2019,Finalización
Fecha 2,Atlético Nacional,0  :  0,Atlético Bucaramanga,Atanasio Girardot,2019,Finalización
Fecha 2,La Equidad,0  :  1,Independiente Medellín,Metropolitano de Techo,2019,Finalización
Fecha 3,América de Cali,1  :  1,Patriotas,Olímpico Pascual Guerrero,2019,Finalización
Fecha 3,Rionegro Águilas,3  :  0(W.O.)[n 1]​,Deportes Tolima,Alberto Grisales,2019,Finalización
Fecha 3,Envigado F. C.,4  :  1,Cúcuta Deportivo,Polideportivo Sur,2019,Finalización
Fecha 3,Atlético Bucaramanga,1  :  2,Millonarios,Alfonso López,2019,Finalización
Fecha 3,La Equidad,2  :  0,Unión Magdalena,Metropolitano de Techo,2019,Finalización
Fecha 3,Once Caldas,3  :  1,Deportivo Pasto,Palogrande,2019,Finalización
Fecha 3,Atlético Huila,2  :  2,Deportivo Cali,Guillermo Plazas Alcid,2019,Finalización
Fecha 3,Jaguares,1  :  1,Atlético Nacional,Jaraguay,2019,Finalización
Fecha 3,Santa Fe,0  :  1,Alianza Petrolera,Nemesio Camacho El Campín,2019,Finalización
Fecha 3,Independiente Medellín,0  :  1,Junior,Atanasio Girardot,2019,Finalización
Fecha 4,Unión Magdalena,1  :  1,Independiente Medellín,Sierra Nevada,2019,Finalización
Fecha 4,Deportivo Cali,2  :  0,La Equidad,Deportivo Cali,2019,Finalización
Fecha 4,Cúcuta Deportivo,1  :  1,Once Caldas,General Santander,2019,Finalización
Fecha 4,Millonarios,2  :  1,Jaguares,Nemesio Camacho El Campín,2019,Finalización
Fecha 4,Alianza Petrolera,1  :  0,Envigado F. C.,Daniel Villa Zapata,2019,Finalización
Fecha 4,Junior,0  :  1,América de Cali,Metropolitano Roberto Meléndez,2019,Finalización
Fecha 4,Patriotas,2  :  0,Rionegro Águilas,Metropolitano de Techo,2019,Finalización
Fecha 4,Deportes Tolima,4  :  0,Santa Fe,Manuel Murillo Toro,2019,Finalización
Fecha 4,Deportivo Pasto,1  :  1,Atlético Bucaramanga,Municipal de Ipiales,2019,Finalización
Fecha 4,Atlético Nacional,4  :  1,Atlético Huila,Atanasio Girardot,2019,Finalización
Fecha 5,Once Caldas,0  :  0,Alianza Petrolera,Palogrande,2019,Finalización
Fecha 5,Unión Magdalena,2  :  0,Deportivo Cali,Sierra Nevada,2019,Finalización
Fecha 5,La Equidad,0  :  0,Atlético Nacional,Nemesio Camacho El Campín,2019,Finalización
Fecha 5,Envigado F. C.,2  :  1,Deportes Tolima,Polideportivo Sur,2019,Finalización
Fecha 5,Independiente Medellín,4  :  1,América de Cali,Atanasio Girardot,2019,Finalización
Fecha 5,Santa Fe,0  :  0,Patriotas,Nemesio Camacho El Campín,2019,Finalización
Fecha 5,Jaguares,1  :  1,Deportivo Pasto,Jaraguay,2019,Finalización
Fecha 5,Atlético Huila,1  :  1,Millonarios,Guillermo Plazas Alcid,2019,Finalización
Fecha 5,Rionegro Águilas,1  :  0,Junior,Alberto Grisales,2019,Finalización
Fecha 5,Atlético Bucaramanga,2  :  0,Cúcuta Deportivo,Alfonso López,2019,Finalización
Fecha 6,Patriotas,3  :  0,Envigado F. C.,La Independencia,2019,Finalización
Fecha 6,Millonarios,3  :  2,La Equidad,Nemesio Camacho El Campín,2019,Finalización
Fecha 6,América de Cali,1  :  1,Rionegro Águilas,Olímpico Pascual Guerrero,2019,Finalización
Fecha 6,Cúcuta Deportivo,1  :  1,Jaguares,General Santander,2019,Finalización
Fecha 6,Deportes Tolima,0  :  0,Once Caldas,Manuel Murillo Toro,2019,Finalización
Fecha 6,Alianza Petrolera,1  :  0,Atlético Bucaramanga,Daniel Villa Zapata,2019,Finalización
Fecha 6,Junior,1  :  0,Santa Fe,Metropolitano Roberto Meléndez,2019,Finalización
Fecha 6,Atlético Nacional,3  :  1,Unión Magdalena,Atanasio Girardot,2019,Finalización
Fecha 6,Deportivo Cali,1  :  0,Independiente Medellín,Deportivo Cali,2019,Finalización
