Fecha,Local,Resultado,Visitante,Estadio,Año,Tipo de Torneo
Fecha 4,Santa Fe,2  :  0,Deportes Quindío,El Campín,2013,Apertura
Fecha 5,Deportivo Cali,0  :  1,Atlético Huila,Pascual Guerrero,2013,Apertura
Fecha 5,Itagüí F. C.,3  :  0,Alianza Petrolera,Ciudad de Itagüí,2013,Apertura
Fecha 5,Patriotas,1  :  1,Santa Fe,La Independencia,2013,Apertura
Fecha 5,Millonarios,2  :  1,Boyacá Chicó,El Campín,2013,Apertura
Fecha 5,La Equidad,0  :  0,Once Caldas,Metropolitano de Techo,2013,Apertura
Fecha 5,Deportes Tolima,3  :  0,Deportivo Pasto,Manuel Murillo Toro,2013,Apertura
Fecha 5,Junior,0  :  2,Cúcuta Deportivo,Metropolitano,2013,Apertura
Fecha 5,Independiente Medellín,0  :  1,Envigado F. C.,Atanasio Girardot,2013,Apertura
Fecha 5,Deportes Quindío,0  :  0,Atlético Nacional,Centenario,2013,Apertura
Fecha 6,Boyacá Chicó,2  :  2,La Equidad,La Independencia,2013,Apertura
Fecha 6,Itagüí F. C.,1  :  1,Deportes Quindío,Ciudad de Itagüí,2013,Apertura
Fecha 6,Cúcuta Deportivo,2  :  1,Deportes Tolima,General Santander,2013,Apertura
Fecha 6,Alianza Petrolera,1  :  2,Envigado F. C.,Santiago de las Atalayas,2013,Apertura
Fecha 6,Atlético Huila,1  :  1,Junior,Guillermo Plazas Alcid,2013,Apertura
Fecha 6,Atlético Nacional,3  :  3,Patriotas,Atanasio Girardot,2013,Apertura
Fecha 6,Santa Fe,3  :  1,Deportivo Cali,El Campín,2013,Apertura
Fecha 6,Once Caldas,2  :  1,Independiente Medellín,Palogrande,2013,Apertura
Fecha 6,Deportivo Pasto,2  :  1,Millonarios,Libertad,2013,Apertura
Fecha 7,La Equidad,0  :  0,Deportivo Pasto,Metropolitano de Techo,2013,Apertura
Fecha 7,Patriotas,0  :  0,Itagüí F. C.,La Independencia,2013,Apertura
Fecha 7,Deportivo Cali,1  :  1,Atlético Nacional,Pascual Guerrero,2013,Apertura
Fecha 7,Deportes Tolima,2  :  0,Atlético Huila,Manuel Murillo Toro,2013,Apertura
Fecha 7,Independiente Medellín,3  :  1,Boyacá Chicó,Atanasio Girardot,2013,Apertura
Fecha 7,Junior,2  :  3,Santa Fe,Metropolitano,2013,Apertura
Fecha 7,Deportes Quindío,2  :  3,Alianza Petrolera,Centenario,2013,Apertura
Fecha 7,Millonarios,2  :  1,Cúcuta Deportivo,El Campín,2013,Apertura
Fecha 7,Envigado F. C.,0  :  2,Once Caldas,Polideportivo Sur,2013,Apertura
Fecha 8,Itagüí F. C.,0  :  3,Deportivo Cali,Ciudad de Itagüí,2013,Apertura
Fecha 8,Deportivo Pasto,1  :  0,Independiente Medellín,Libertad,2013,Apertura
Fecha 8,Atlético Huila,0  :  0,Millonarios,Guillermo Plazas Alcid,2013,Apertura
Fecha 8,Boyacá Chicó,2  :  0,Envigado F. C.,La Independencia,2013,Apertura
Fecha 8,Alianza Petrolera,1  :  1,Once Caldas,Santiago de las Atalayas,2013,Apertura
Fecha 8,Cúcuta Deportivo,0  :  1,La Equidad,General Santander,2013,Apertura
Fecha 8,Atlético Nacional,2  :  1,Junior,Atanasio Girardot,2013,Apertura
Fecha 8,Deportes Quindío,0  :  0,Patriotas,Centenario,2013,Apertura
Fecha 8,Santa Fe,1  :  2,Deportes Tolima,El Campín,2013,Apertura
Fecha 9,Atlético Huila,2  :  2,Deportes Tolima,Guillermo Plazas Alcid,2013,Apertura
Fecha 9,Boyacá Chicó,0  :  0,Patriotas,La Independencia,2013,Apertura
Fecha 9,Deportivo Pasto,1  :  2,Deportivo Cali,Libertad,2013,Apertura
Fecha 9,Santa Fe,1  :  3,Millonarios,El Campín,2013,Apertura
Fecha 9,Independiente Medellín,0  :  0,Atlético Nacional,Atanasio Girardot,2013,Apertura
Fecha 9,Alianza Petrolera,0  :  0,La Equidad,Santiago de las Atalayas,2013,Apertura
Fecha 9,Envigado F. C.,1  :  2,Itagüí F. C.,Polideportivo Sur,2013,Apertura
Fecha 9,Cúcuta Deportivo,1  :  2,Junior,General Santander,2013,Apertura
Fecha 9,Once Caldas,1  :  2,Deportes Quindío,Palogrande,2013,Apertura
Fecha 10,Deportes Tolima,4  :  0,Atlético Nacional,Manuel Murillo Toro,2013,Apertura
Fecha 10,Envigado F. C.,1  :  1,Deportivo Pasto,Polideportivo Sur,2013,Apertura
Fecha 10,Millonarios,0  :  1,Santa Fe,El Campín,2013,Apertura
Fecha 10,La Equidad,4  :  0,Atlético Huila,Metropolitano de Techo,2013,Apertura
Fecha 10,Junior,3  :  2,Itagüí F. C.,Metropolitano,2013,Apertura
Fecha 10,Once Caldas,2  :  2,Boyacá Chicó,Palogrande,2013,Apertura
Fecha 10,Deportivo Cali,4  :  0,Deportes Quindío,Pascual Guerrero,2013,Apertura
Fecha 10,Independiente Medellín,1  :  1,Cúcuta Deportivo,Atanasio Girardot,2013,Apertura
Fecha 10,Patriotas,0  :  0,Alianza Petrolera,La Independencia,2013,Apertura
Fecha 11,Santa Fe,3  :  1,La Equidad,El Campín,2013,Apertura
Fecha 11,Itagüí F. C.,3  :  2,Deportes Tolima,Ciudad de Itagüí,2013,Apertura
Fecha 11,Atlético Nacional,2  :  1,Millonarios,Atanasio Girardot,2013,Apertura
Fecha 11,Alianza Petrolera,3  :  1,Boyacá Chico,Santiago de las Atalayas,2013,Apertura
Fecha 11,Atlético Huila,3  :  2,Independiente Medellín,Guillermo Plazas Alcid,2013,Apertura
Fecha 11,Patriotas,1  :  1,Deportivo Cali,La Independencia,2013,Apertura
Fecha 11,Deportes Quindío,0  :  1,Junior,Centenario,2013,Apertura
Fecha 11,Deportivo Pasto,1  :  1,Once Caldas,Libertad,2013,Apertura
Fecha 11,Cúcuta Deportivo,3  :  0,Envigado F. C.,General Santander,2013,Apertura
Fecha 12,Millonarios,1  :  2,Itagüí F. C.,El Campín,2013,Apertura
Fecha 12,Deportes Tolima,2  :  0,Deportes Quindío,Manuel Murillo Toro,2013,Apertura
Fecha 12,La Equidad,0  :  2,Atlético Nacional,Metropolitano de Techo,2013,Apertura
Fecha 12,Deportivo Cali,2  :  2,Alianza Petrolera,Pascual Guerrero,2013,Apertura
Fecha 12,Independiente Medellín,2  :  2,Santa Fe,Atanasio Girardot,2013,Apertura
Fecha 12,Once Caldas,2  :  0,Cúcuta Deportivo,Palogrande,2013,Apertura
Fecha 12,Junior,2  :  0,Patriotas,Metropolitano,2013,Apertura
Fecha 12,Envigado F. C.,1  :  1,Atlético Huila,Polideportivo Sur,2013,Apertura
Fecha 12,Boyacá Chicó,2  :  2,Deportivo Pasto,La Independencia,2013,Apertura
Fecha 13,Itagüí F. C.,1  :  0,La Equidad,Ciudad de Itagüí,2013,Apertura
Fecha 13,Santa Fe,1  :  0,Envigado F. C.,El Campín,2013,Apertura
Fecha 13,Deportes Quindío,0  :  0,Millonarios,Centenario,2013,Apertura
Fecha 13,Cúcuta Deportivo,0  :  1,Boyacá Chicó,General Santander,2013,Apertura
Fecha 13,Deportivo Cali,2  :  2,Junior,Pascual Guerrero,2013,Apertura
Fecha 13,Patriotas,1  :  1,Deportes Tolima,La Independencia,2013,Apertura
Fecha 13,Alianza Petrolera,1  :  1,Deportivo Pasto,Santiago de las Atalayas,2013,Apertura
Fecha 13,Atlético Nacional,2  :  2,Independiente Medellín,Atanasio Girardot,2013,Apertura
Fecha 13,Atlético Huila,0  :  1,Once Caldas,Guillermo Plazas Alcid,2013,Apertura
Fecha 14,Junior,2  :  1,Alianza Petrolera,Metropolitano,2013,Apertura
Fecha 14,La Equidad,3  :  0,Deportes Quindío,Metropolitano de Techo,2013,Apertura
Fecha 14,Independiente Medellín,1  :  0,Itagüí F. C.,Atanasio Girardot,2013,Apertura
Fecha 14,Deportes Tolima,2  :  2,Deportivo Cali,Manuel Murillo Toro,2013,Apertura
Fecha 14,Boyacá Chicó,2  :  1,Atlético Huila,La Independencia,2013,Apertura
Fecha 14,Deportivo Pasto,2  :  1,Cúcuta Deportivo,Libertad,2013,Apertura
Fecha 14,Millonarios,4  :  1,Patriotas,El Campín,2013,Apertura
Fecha 14,Once Caldas,0  :  0,Santa Fe,Palogrande,2013,Apertura
Fecha 14,Envigado F. C.,3  :  0,Atlético Nacional,Polideportivo Sur,2013,Apertura
Fecha 15,Deportes Quindío,0  :  2,Independiente Medellín,Centenario,2013,Apertura
Fecha 15,Itagüí F. C.,1  :  1,Envigado F. C.,Ciudad de Itagüí,2013,Apertura
Fecha 15,Santa Fe,4  :  3,Boyacá Chicó,El Campín,2013,Apertura
Fecha 15,Junior,1  :  2,Deportes Tolima,Metropolitano,2013,Apertura
Fecha 15,Deportivo Cali,2  :  2,Millonarios,Pascual Guerrero,2013,Apertura
Fecha 15,Patriotas,1  :  1,La Equidad,La Independencia,2013,Apertura
Fecha 15,Alianza Petrolera,2  :  3,Cúcuta Deportivo,Santiago de las Atalayas,2013,Apertura
Fecha 15,Atlético Huila,6  :  1,Deportivo Pasto,Guillermo Plazas Alcid,2013,Apertura
Fecha 15,Atlético Nacional,2  :  1,Once Caldas,Atanasio Girardot,2013,Apertura
Fecha 16,Envigado F. C.,0  :  1,Quíndio,Polideportivo Sur,2013,Apertura
Fecha 16,Cúcuta Deportivo,1  :  1,Atlético Huila,General Santander,2013,Apertura
Fecha 16,La Equidad,1  :  1,Deportivo Cali,Metropolitano de Techo,2013,Apertura
Fecha 16,Boyacá Chicó,2  :  3,Atlético Nacional,La Independencia,2013,Apertura
Fecha 16,Deportes Tolima,2  :  1,Alianza Petrolera,Manuel Murillo Toro,2013,Apertura
Fecha 16,Millonarios,3  :  0,Junior,El Campín,2013,Apertura
Fecha 16,Independiente Medellín,2  :  1,Patriotas,Atanasio Girardot,2013,Apertura
Fecha 16,Once Caldas,1  :  2,Itagüí F. C.,Palogrande,2013,Apertura
Fecha 16,Deportivo Pasto,1  :  1,Santa Fe,Libertad,2013,Apertura
Fecha 17,Itagüí F. C.,3  :  0,Boyacá Chicó,Ciudad de Itagüí,2013,Apertura
Fecha 17,Santa Fe,3  :  2,Cúcuta Deportivo,El Campín,2013,Apertura
Fecha 17,Junior,0  :  0,La Equidad,Metropolitano,2013,Apertura
Fecha 17,Patriotas,1  :  1,Envigado F. C.,La Independencia,2013,Apertura
Fecha 17,Alianza Petrolera,1  :  0,Atlético Huila,Santiago de las Atalayas,2013,Apertura
Fecha 17,Deportes Quindío,1  :  1,Once Caldas,Centenario,2013,Apertura
Fecha 17,Atlético Nacional,1  :  0,Deportivo Pasto,Atanasio Girardot,2013,Apertura
Fecha 17,Deportivo Cali,2  :  0,Independiente Medellín,Pascual Guerrero,2013,Apertura
Fecha 17,Deportes Tolima,1  :  2,Millonarios,Manuel Murillo Toro,2013,Apertura
Fecha 18,Boyacá Chicó,1  :  1,Deportes Quindío,La Independencia,2013,Apertura
Fecha 18,La Equidad,1  :  0,Deportes Tolima,Metropolitano de Techo,2013,Apertura
Fecha 18,Cúcuta Deportivo,1  :  1,Atlético Nacional,General Santander,2013,Apertura
Fecha 18,Once Caldas,2  :  0,Patriotas,Palogrande,2013,Apertura
Fecha 18,Deportivo Pasto,1  :  1,Itagüí F. C.,Libertad,2013,Apertura
Fecha 18,Independiente Medellín,1  :  0,Junior,Atanasio Girardot,2013,Apertura
Fecha 18,Atlético Huila,1  :  1,Santa Fe,Guillermo Plazas Alcid,2013,Apertura
Fecha 18,Envigado F. C.,1  :  2,Deportivo Cali,Polideportivo Sur,2013,Apertura
Fecha 18,Millonarios,1  :  2,Alianza Petrolera,El Campín,2013,Apertura
