Fecha,Local,Resultado,Visitante,Estadio,Año,Tipo de Torneo
Fecha 6,Independiente Medellín,2 : 1,Atlético Huila,Atanasio Girardot,2016,Finalización
Fecha 6,Once Caldas,3 : 0,Fortaleza,Palogrande,2016,Finalización
Fecha 7,Fortaleza,2 : 1,Boyacá Chicó,Metropolitano de Techo,2016,Finalización
Fecha 7,Rionegro Águilas,2 : 3,Atlético Bucaramanga,Alberto Grisales,2016,Finalización
Fecha 7,Alianza Petrolera,1 : 0,Envigado F. C.,Daniel Villa Zapata,2016,Finalización
Fecha 7,Patriotas,0 : 0,Atlético Huila,La Independencia,2016,Finalización
Fecha 7,Deportivo Pasto,1 : 0,Cortuluá,Departamental Libertad,2016,Finalización
Fecha 7,Deportivo Cali,1 : 2,Independiente Medellín,Deportivo Cali,2016,Finalización
Fecha 7,Deportes Tolima,3 : 1,Millonarios,Manuel Murillo Toro,2016,Finalización
Fecha 7,Atlético Nacional,1 : 0,Once Caldas,Atanasio Girardot,2016,Finalización
Fecha 7,Santa Fe,1 : 1,La Equidad,Metropolitano de Techo,2016,Finalización
Fecha 7,Jaguares,0 : 0,Junior,Jaraguay,2016,Finalización
Fecha 8,Cortuluá,1 : 0,Alianza Petrolera,Doce de Octubre,2016,Finalización
Fecha 8,Envigado F. C.,2 : 1,Jaguares,Polideportivo Sur,2016,Finalización
Fecha 8,Independiente Medellín,3 : 0,Patriotas,Atanasio Girardot,2016,Finalización
Fecha 8,Junior,1 : 1,Rionegro Águilas,Metropolitano Roberto Meléndez,2016,Finalización
Fecha 8,Millonarios,3 : 2,Fortaleza,Nemesio Camacho El Campín,2016,Finalización
Fecha 8,Atlético Bucaramanga,0 : 1,Deportes Tolima,Alfonso López,2016,Finalización
Fecha 8,Once Caldas,2 : 0,Deportivo Cali,Palogrande,2016,Finalización
Fecha 8,La Equidad,4 : 0,Deportivo Pasto,Metropolitano de Techo,2016,Finalización
Fecha 8,Boyacá Chicó,1 : 1,Atlético Nacional,La Independencia,2016,Finalización
Fecha 8,Atlético Huila,1 : 0,Santa Fe,Guillermo Plazas Alcid,2016,Finalización
Fecha 9,Alianza Petrolera,0 : 0,La Equidad,Daniel Villa Zapata,2016,Finalización
Fecha 9,Jaguares,1 : 1,Cortuluá,Jaraguay,2016,Finalización
Fecha 9,Deportes Tolima,1 : 1,Junior,Manuel Murillo Toro,2016,Finalización
Fecha 9,Boyacá Chicó,2 : 1,Once Caldas,La Independencia,2016,Finalización
Fecha 9,Fortaleza,1 : 2,Atlético Bucaramanga,Metropolitano de Techo,2016,Finalización
Fecha 9,Rionegro Águilas,1 : 4,Envigado F. C.,Alberto Grisales,2016,Finalización
Fecha 9,Deportivo Pasto,2 : 0,Atlético Huila,Departamental Libertad,2016,Finalización
Fecha 9,Santa Fe,1 : 1,Independiente Medellín,Metropolitano de Techo,2016,Finalización
Fecha 9,Atlético Nacional,1 : 0,Millonarios,Atanasio Girardot,2016,Finalización
Fecha 9,Deportivo Cali,1 : 0,Patriotas,Deportivo Cali,2016,Finalización
Fecha 10,La Equidad,2 : 2,Fortaleza,Metropolitano de Techo,2016,Finalización
Fecha 10,Envigado F. C.,3 : 1,Rionegro Águilas,Polideportivo Sur,2016,Finalización
Fecha 10,Atlético Bucaramanga,2 : 2,Alianza Petrolera,Alfonso López,2016,Finalización
Fecha 10,Cortuluá,1 : 1,Deportivo Cali,Doce de Octubre,2016,Finalización
Fecha 10,Patriotas,1 : 0,Boyacá Chicó,La Independencia,2016,Finalización
Fecha 10,Once Caldas,2 : 3,Deportivo Pasto,Palogrande,2016,Finalización
Fecha 10,Deportes Tolima,1 : 1,Atlético Huila,Manuel Murillo Toro,2016,Finalización
Fecha 10,Atlético Nacional,1 : 0,Independiente Medellín,Atanasio Girardot,2016,Finalización
Fecha 10,Junior,1 : 0,Jaguares,Metropolitano Roberto Meléndez,2016,Finalización
Fecha 10,Santa Fe,1 : 2,Millonarios,Metropolitano de Techo,2016,Finalización
Fecha 11,Millonarios,1 : 1,Once Caldas,Nemesio Camacho El Campín,2016,Finalización
Fecha 11,Cortuluá,0 : 1,Rionegro Águilas,Doce de Octubre,2016,Finalización
Fecha 11,Atlético Bucaramanga,2 : 2,Atlético Nacional,Alfonso López,2016,Finalización
Fecha 11,Independiente Medellín,2 : 0,Deportivo Pasto,Atanasio Girardot,2016,Finalización
Fecha 11,Envigado F. C.,1 : 0,Deportes Tolima,Polideportivo Sur,2016,Finalización
Fecha 11,Junior,1 : 2,Fortaleza,Metropolitano Roberto Meléndez,2016,Finalización
Fecha 11,Atlético Huila,2 : 2,Alianza Petrolera,Guillermo Plazas Alcid,2016,Finalización
Fecha 11,Deportivo Cali,2 : 0,Boyacá Chicó,Deportivo Cali,2016,Finalización
Fecha 11,La Equidad,0 : 1,Jaguares,Metropolitano de Techo,2016,Finalización
Fecha 11,Patriotas,2 : 0,Santa Fe,La Independencia,2016,Finalización
Fecha 12,Deportes Tolima,0 : 2,Cortuluá,Manuel Murillo Toro,2016,Finalización
Fecha 12,Once Caldas,3 : 0,Atlético Bucaramanga,Palogrande,2016,Finalización
Fecha 12,Jaguares,0 : 0,Atlético Huila,Jaraguay,2016,Finalización
Fecha 12,Fortaleza,1 : 2,Envigado F. C.,Metropolitano de Techo,2016,Finalización
Fecha 12,Boyacá Chicó,0 : 1,Millonarios,La Independencia,2016,Finalización
Fecha 12,Rionegro Águilas,4 : 0,La Equidad,Alberto Grisales,2016,Finalización
Fecha 12,Deportivo Pasto,2 : 3,Patriotas,Departamental Libertad,2016,Finalización
Fecha 12,Santa Fe,2 : 2,Deportivo Cali,Metropolitano de Techo,2016,Finalización
Fecha 12,Alianza Petrolera,3 : 1,Independiente Medellín,Daniel Villa Zapata,2016,Finalización
Fecha 12,Atlético Nacional,2 : 2,Junior,Atanasio Girardot,2016,Finalización
Fecha 13,Millonarios,1 : 0,Deportivo Cali,Nemesio Camacho El Campín,2016,Finalización
Fecha 13,Atlético Bucaramanga,2 : 0,Boyacá Chicó,Álvaro Gómez Hurtado,2016,Finalización
Fecha 13,Junior,0 : 1,Once Caldas,Metropolitano Roberto Meléndez,2016,Finalización
Fecha 13,Cortuluá,2 : 2,Fortaleza,Doce de Octubre,2016,Finalización
Fecha 13,Envigado F. C.,0 : 0,Atlético Nacional,Polideportivo Sur,2016,Finalización
Fecha 13,Atlético Huila,1 : 2,Rionegro Águilas,Guillermo Plazas Alcid,2016,Finalización
Fecha 13,Independiente Medellín,1 : 1,Jaguares,Atanasio Girardot,2016,Finalización
Fecha 13,La Equidad,2 : 2,Deportes Tolima,Metropolitano de Techo,2016,Finalización
Fecha 13,Deportivo Pasto,0 : 1,Santa Fe,Departamental Libertad,2016,Finalización
Fecha 13,Patriotas,1 : 1,Alianza Petrolera,La Independencia,2016,Finalización
Fecha 14,Millonarios,0 : 3(W.O.),Atlético Bucaramanga,Nemesio Camacho El Campín,2016,Finalización
Fecha 14,Fortaleza,1 : 1,La Equidad,Metropolitano de Techo,2016,Finalización
Fecha 14,Rionegro Águilas,2 : 2,Independiente Medellín,Alberto Grisales,2016,Finalización
Fecha 14,Atlético Nacional,1 : 1,Cortuluá,Atanasio Girardot,2016,Finalización
Fecha 14,Atlético Huila,1 : 2,Deportes Tolima,Centenario,2016,Finalización
Fecha 14,Once Caldas,2 : 0,Envigado F. C.,Palogrande,2016,Finalización
Fecha 14,Jaguares,2 : 3,Patriotas,Jaraguay,2016,Finalización
Fecha 14,Alianza Petrolera,0 : 1,Santa Fe,Daniel Villa Zapata,2016,Finalización
Fecha 14,Deportivo Cali,1 : 1,Deportivo Pasto,Deportivo Cali,2016,Finalización
Fecha 14,Boyacá Chicó,2 : 2,Junior,La Independencia,2016,Finalización
Fecha 15,Cortuluá,1 : 1,Once Caldas,Doce de Octubre,2016,Finalización
Fecha 15,Patriotas,0 : 1,Rionegro Águilas,La Independencia,2016,Finalización
Fecha 15,Deportivo Pasto,0 : 1,Alianza Petrolera,Departamental Libertad,2016,Finalización
Fecha 15,Atlético Huila,2 : 1,Fortaleza,Guillermo Plazas Alcid,2016,Finalización
Fecha 15,Deportivo Cali,2 : 1,Atlético Bucaramanga,Deportivo Cali,2016,Finalización
Fecha 15,La Equidad,1 : 3,Atlético Nacional,Metropolitano de Techo,2016,Finalización
Fecha 15,Santa Fe,1 : 0,Jaguares,Metropolitano de Techo,2016,Finalización
Fecha 15,Envigado F. C.,3 : 1,Boyacá Chicó,Polideportivo Sur,2016,Finalización
Fecha 15,Independiente Medellín,1 : 1,Deportes Tolima,Atanasio Girardot,2016,Finalización
Fecha 15,Junior,2 : 1,Millonarios,Metropolitano Roberto Meléndez,2016,Finalización
Fecha 16,Fortaleza,2 : 1,Independiente Medellín,Metropolitano de Techo,2016,Finalización
Fecha 16,Boyacá Chicó,3 : 1,Cortuluá,La Independencia,2016,Finalización
Fecha 16,Millonarios,4 : 1,Envigado F. C.,Metropolitano de Techo,2016,Finalización
Fecha 16,Atlético Bucaramanga,3 : 0,Junior,Álvaro Gómez Hurtado,2016,Finalización
Fecha 16,Atlético Nacional,4 : 0,Atlético Huila,Atanasio Girardot,2016,Finalización
Fecha 16,Jaguares,3 : 1,Deportivo Pasto,Jaraguay,2016,Finalización
Fecha 16,Rionegro Águilas,0 : 4,Santa Fe,Alberto Grisales,2016,Finalización
Fecha 16,Deportes Tolima,1 : 0,Patriotas,Manuel Murillo Toro,2016,Finalización
Fecha 16,Alianza Petrolera,1 : 0,Deportivo Cali,Daniel Villa Zapata,2016,Finalización
Fecha 16,Once Caldas,0 : 2,La Equidad,Palogrande,2016,Finalización
Fecha 17,La Equidad,1 : 2,Boyacá Chicó,Metropolitano de Techo,2016,Finalización
Fecha 17,Patriotas,1 : 0,Fortaleza,La Independencia,2016,Finalización
Fecha 17,Alianza Petrolera,2 : 0,Jaguares,Daniel Villa Zapata,2016,Finalización
Fecha 17,Deportivo Cali,2 : 0,Junior,Deportivo Cali,2016,Finalización
Fecha 17,Deportivo Pasto,0 : 1,Rionegro Águilas,Departamental Libertad,2016,Finalización
Fecha 17,Independiente Medellín,2 : 2,Atlético Nacional,Atanasio Girardot,2016,Finalización
Fecha 17,Atlético Huila,2 : 1,Once Caldas,Guillermo Plazas Alcid,2016,Finalización
Fecha 17,Santa Fe,1 : 1,Deportes Tolima,Metropolitano de Techo,2016,Finalización
Fecha 17,Envigado F. C.,0 : 0,Atlético Bucaramanga,Polideportivo Sur,2016,Finalización
Fecha 17,Cortuluá,2 : 3,Millonarios,Doce de Octubre,2016,Finalización
Fecha 18,Boyacá Chicó,2 : 0,Atlético Huila,La Independencia,2016,Finalización
Fecha 18,Rionegro Águilas,0 : 1,Alianza Petrolera,Alberto Grisales,2016,Finalización
Fecha 18,Atlético Bucaramanga,3 : 1,Cortuluá,Álvaro Gómez Hurtado,2016,Finalización
Fecha 18,Fortaleza,1 : 1,Santa Fe,Metropolitano de Techo,2016,Finalización
Fecha 18,Junior,2 : 1,Envigado F. C.,Metropolitano Roberto Meléndez,2016,Finalización
Fecha 18,Once Caldas,1 : 2,Independiente Medellín,Palogrande,2016,Finalización
Fecha 18,Jaguares,0 : 1,Deportivo Cali,Jaraguay,2016,Finalización
Fecha 18,Atlético Nacional,2 : 1,Patriotas,Atanasio Girardot,2016,Finalización
Fecha 18,Deportes Tolima,0 : 0,Deportivo Pasto,Manuel Murillo Toro,2016,Finalización
Fecha 18,Millonarios,1 : 2,La Equidad,Metropolitano de Techo,2016,Finalización
Fecha 19,Patriotas,0 : 1,Once Caldas,La Independencia,2016,Finalización
Fecha 19,La Equidad,2 : 1,Atlético Bucaramanga,Metropolitano de Techo,2016,Finalización
Fecha 19,Deportivo Cali,1 : 0,Envigado F. C.,Deportivo Cali,2016,Finalización
Fecha 19,Alianza Petrolera,3 : 0,Deportes Tolima,Daniel Villa Zapata,2016,Finalización
Fecha 19,Deportivo Pasto,1 : 0,Fortaleza,Departamental Libertad,2016,Finalización
Fecha 19,Independiente Medellín,3 : 2,Boyacá Chicó,Atanasio Girardot,2016,Finalización
Fecha 19,Jaguares,1 : 0,Rionegro Águilas,Jaraguay,2016,Finalización
Fecha 19,Cortuluá,1 : 2,Junior,Doce de Octubre,2016,Finalización
Fecha 19,Santa Fe,0 : 0,Atlético Nacional,Metropolitano de Techo,2016,Finalización
Fecha 19,Atlético Huila,0 : 3,Millonarios,Guillermo Plazas Alcid,2016,Finalización
Fecha 20,Atlético Nacional,3 : 1,Deportivo Pasto,Ditaires,2016,Finalización
Fecha 20,Junior,2 : 1,La Equidad,Metropolitano Roberto Meléndez,2016,Finalización
Fecha 20,Once Caldas,1 : 2,Santa Fe,Palogrande,2016,Finalización
Fecha 20,Atlético Bucaramanga,0 : 0,Atlético Huila,Álvaro Gómez Hurtado,2016,Finalización
Fecha 20,Boyacá Chicó,1 : 2,Patriotas,La Independencia,2016,Finalización
Fecha 20,Envigado F. C.,1 : 0,Cortuluá,Polideportivo Sur,2016,Finalización
Fecha 20,Fortaleza,1 : 0,Alianza Petrolera,Metropolitano de Techo,2016,Finalización
Fecha 20,Deportes Tolima,2 : 0,Jaguares,Manuel Murillo Toro,2016,Finalización
Fecha 20,Millonarios,3 : 1,Independiente Medellín,Nemesio Camacho El Campín,2016,Finalización
Fecha 20,Rionegro Águilas,1 : 3,Deportivo Cali,Alberto Grisales,2016,Finalización
