Fecha,Local,Resultado,Visitante,Estadio,Año,Tipo de Torneo
Fecha 6,Once Caldas,3 : 1,Boyacá Chicó,Palogrande,2018,Finalización
Fecha 6,América de Cali,0 : 2,Millonarios,Olímpico Pascual Guerrero,2018,Finalización
Fecha 6,Junior,2 : 1,Independiente Medellín,Metropolitano Roberto Meléndez,2018,Finalización
Fecha 6,Patriotas,4 : 0,Jaguares,La Independencia,2018,Finalización
Fecha 6,Deportes Tolima,1 : 0,Deportivo Pasto,Manuel Murillo Toro,2018,Finalización
Fecha 7,Boyacá Chicó,0 : 1,La Equidad,La Independencia,2018,Finalización
Fecha 7,Atlético Huila,2 : 3,Leones,Guillermo Plazas Alcid,2018,Finalización
Fecha 7,Envigado F. C.,1 : 3,Deportes Tolima,Polideportivo Sur,2018,Finalización
Fecha 7,Millonarios,1 : 1,Rionegro Águilas,Nemesio Camacho El Campín,2018,Finalización
Fecha 7,Alianza Petrolera,2 : 2,América de Cali,Daniel Villa Zapata,2018,Finalización
Fecha 7,Deportivo Pasto,1 : 1,Santa Fe,Departamental Libertad,2018,Finalización
Fecha 7,Atlético Bucaramanga,2 : 1,Patriotas,Alfonso López,2018,Finalización
Fecha 7,Independiente Medellín,2 : 2,Once Caldas,Atanasio Girardot,2018,Finalización
Fecha 7,Jaguares,1 : 1,Atlético Nacional,Jaraguay,2018,Finalización
Fecha 7,Deportivo Cali,1 : 0,Junior,Deportivo Cali,2018,Finalización
Fecha 8,Leones,1 : 2,Boyacá Chicó,Metropolitano de Itagüí,2018,Finalización
Fecha 8,Deportes Tolima,2 : 0,Atlético Huila,Manuel Murillo Toro,2018,Finalización
Fecha 8,Alianza Petrolera,3 : 2,Millonarios,Daniel Villa Zapata,2018,Finalización
Fecha 8,Patriotas,1 : 1,Deportivo Pasto,La Independencia,2018,Finalización
Fecha 8,Santa Fe,3 : 1,Envigado F. C.,Nemesio Camacho El Campín,2018,Finalización
Fecha 8,América de Cali,2 : 1,Jaguares,Olímpico Pascual Guerrero,2018,Finalización
Fecha 8,Atlético Nacional,2 : 3,Atlético Bucaramanga,Atanasio Girardot,2018,Finalización
Fecha 8,Junior,2 : 0,Rionegro Águilas,Romelio Martínez,2018,Finalización
Fecha 8,Once Caldas,3 : 1,Deportivo Cali,Palogrande,2018,Finalización
Fecha 8,La Equidad,1 : 1,Independiente Medellín,Metropolitano de Techo,2018,Finalización
Fecha 9,Jaguares,1 : 0,Alianza Petrolera,Jaraguay,2018,Finalización
Fecha 9,Boyacá Chicó,2 : 1,Deportes Tolima,La Independencia,2018,Finalización
Fecha 9,Atlético Bucaramanga,2 : 3,América de Cali,Alfonso López,2018,Finalización
Fecha 9,Atlético Huila,0 : 1,Santa Fe,Guillermo Plazas Alcid,2018,Finalización
Fecha 9,Envigado F. C.,2 : 1,Patriotas,Polideportivo Sur,2018,Finalización
Fecha 9,Independiente Medellín,1 : 1,Leones,Atanasio Girardot,2018,Finalización
Fecha 9,Deportivo Cali,3 : 0,La Equidad,Deportivo Cali,2018,Finalización
Fecha 9,Deportivo Pasto,0 : 2,Atlético Nacional,Departamental Libertad,2018,Finalización
Fecha 9,Millonarios,1 : 1,Junior,Nemesio Camacho El Campín,2018,Finalización
Fecha 9,Rionegro Águilas,1 : 0,Once Caldas,Alberto Grisales,2018,Finalización
Fecha 10,Patriotas,1 : 0,Atlético Huila,La Independencia,2018,Finalización
Fecha 10,Leones,0 : 0,Deportivo Cali,Metropolitano de Itagüí,2018,Finalización
Fecha 10,Jaguares,1 : 2,Millonarios,Jaraguay,2018,Finalización
Fecha 10,Santa Fe,2 : 0,Boyacá Chicó,Nemesio Camacho El Campín,2018,Finalización
Fecha 10,América de Cali,3 : 1,Deportivo Pasto,Olímpico Pascual Guerrero,2018,Finalización
Fecha 10,Deportes Tolima,3 : 0,Independiente Medellín,Manuel Murillo Toro,2018,Finalización
Fecha 10,La Equidad,0 : 2,Rionegro Águilas,Metropolitano de Techo,2018,Finalización
Fecha 10,Once Caldas,1 : 0,Junior,Palogrande,2018,Finalización
Fecha 10,Alianza Petrolera,1 : 2,Atlético Bucaramanga,Daniel Villa Zapata,2018,Finalización
Fecha 10,Atlético Nacional,3 : 1,Envigado F. C.,Atanasio Girardot,2018,Finalización
Fecha 11,Atlético Bucaramanga,2 : 1,Jaguares,Alfonso López,2018,Finalización
Fecha 11,Boyacá Chicó,1 : 1,Patriotas,La Independencia,2018,Finalización
Fecha 11,Junior,3 : 1,La Equidad,Metropolitano Roberto Meléndez,2018,Finalización
Fecha 11,Rionegro Águilas,2 : 1,Leones,Alberto Grisales,2018,Finalización
Fecha 11,Independiente Medellín,2 : 2,Santa Fe,Atanasio Girardot,2018,Finalización
Fecha 11,Millonarios,2 : 2,Once Caldas,Nemesio Camacho El Campín,2018,Finalización
Fecha 11,Deportivo Cali,0 : 1,Deportes Tolima,Deportivo Cali,2018,Finalización
Fecha 11,Deportivo Pasto,2 : 1,Alianza Petrolera,Departamental Libertad,2018,Finalización
Fecha 11,Atlético Huila,1 : 0,Atlético Nacional,Guillermo Plazas Alcid,2018,Finalización
Fecha 11,Envigado F. C.,1 : 1,América de Cali,Polideportivo Sur,2018,Finalización
Fecha 12,Patriotas,0 : 3,Independiente Medellín,La Independencia,2018,Finalización
Fecha 12,Leones,2 : 2,Junior,Metropolitano de Itagüí,2018,Finalización
Fecha 12,Deportes Tolima,1 : 1,Rionegro Águilas,Manuel Murillo Toro,2018,Finalización
Fecha 12,Alianza Petrolera,1 : 2,Envigado F. C.,Daniel Villa Zapata,2018,Finalización
Fecha 12,Santa Fe,0 : 2,Deportivo Cali,Nemesio Camacho El Campín,2018,Finalización
Fecha 12,Atlético Bucaramanga,2 : 1,Millonarios,Alfonso López,2018,Finalización
Fecha 12,Jaguares,0 : 2,Deportivo Pasto,Jaraguay,2018,Finalización
Fecha 12,América de Cali,0 : 0,Atlético Huila,Olímpico Pascual Guerrero,2018,Finalización
Fecha 12,Atlético Nacional,3 : 2,Boyacá Chicó,Atanasio Girardot,2018,Finalización
Fecha 12,La Equidad,1 : 1,Once Caldas,Metropolitano de Techo,2018,Finalización
Fecha 13,Atlético Huila,2 : 1,Alianza Petrolera,Guillermo Plazas Alcid,2018,Finalización
Fecha 13,Independiente Medellín,2 : 1,Atlético Nacional,Atanasio Girardot,2018,Finalización
Fecha 13,Deportivo Cali,0 : 2,Patriotas,Deportivo Cali,2018,Finalización
Fecha 13,Rionegro Águilas,0 : 3,Santa Fe,Alberto Grisales,2018,Finalización
Fecha 13,Boyacá Chicó,2 : 1,América de Cali,La Independencia,2018,Finalización
Fecha 13,Envigado F. C.,1 : 0,Jaguares,Polideportivo Sur,2018,Finalización
Fecha 13,Deportivo Pasto,0 : 1,Atlético Bucaramanga,Departamental Libertad,2018,Finalización
Fecha 13,Once Caldas,0 : 0,Leones,Palogrande,2018,Finalización
Fecha 13,Millonarios,2 : 3,La Equidad,Nemesio Camacho El Campín,2018,Finalización
Fecha 13,Junior,4 : 3,Deportes Tolima,Metropolitano Roberto Meléndez,2018,Finalización
Fecha 14,Patriotas,0 : 1,Rionegro Águilas,La Independencia,2018,Finalización
Fecha 14,Jaguares,0 : 0,Atlético Huila,Jaraguay,2018,Finalización
Fecha 14,Alianza Petrolera,1 : 0,Boyacá Chicó,Daniel Villa Zapata,2018,Finalización
Fecha 14,Santa Fe,2 : 2,Junior,Nemesio Camacho El Campín,2018,Finalización
Fecha 14,Leones,0 : 1,La Equidad,Metropolitano de Itagüí,2018,Finalización
Fecha 14,Atlético Nacional,0 : 0,Deportivo Cali,Atanasio Girardot,2018,Finalización
Fecha 14,Atlético Bucaramanga,2 : 1,Envigado F. C.,Alfonso López,2018,Finalización
Fecha 14,América de Cali,1 : 2,Independiente Medellín,Olímpico Pascual Guerrero,2018,Finalización
Fecha 14,Deportivo Pasto,0 : 1,Millonarios,Departamental Libertad,2018,Finalización
Fecha 14,Deportes Tolima,3 : 0,Once Caldas,Manuel Murillo Toro,2018,Finalización
Fecha 15,Atlético Huila,0 : 2,Atlético Bucaramanga,Guillermo Plazas Alcid,2018,Finalización
Fecha 15,Junior,4 : 0,Patriotas,Metropolitano Roberto Meléndez,2018,Finalización
Fecha 15,La Equidad,0 : 1,Deportes Tolima,Metropolitano de Techo,2018,Finalización
Fecha 15,Independiente Medellín,2 : 0,Alianza Petrolera,Atanasio Girardot,2018,Finalización
Fecha 15,Boyacá Chicó,1 : 0,Jaguares,La Independencia,2018,Finalización
Fecha 15,Once Caldas,1 : 0,Santa Fe,Palogrande,2018,Finalización
Fecha 15,Envigado F. C.,1 : 0,Deportivo Pasto,Polideportivo Sur,2018,Finalización
Fecha 15,Deportivo Cali,1 : 0,América de Cali,Deportivo Cali,2018,Finalización
Fecha 15,Rionegro Águilas,1 : 3,Atlético Nacional,Alberto Grisales,2018,Finalización
Fecha 15,Millonarios,1 : 0,Leones,Nemesio Camacho El Campín,2018,Finalización
Fecha 16,Jaguares,0 : 2,Independiente Medellín,Jaraguay,2018,Finalización
Fecha 16,Atlético Bucaramanga,3 : 0,Boyacá Chicó,Alfonso López,2018,Finalización
Fecha 16,Santa Fe,0 : 1,La Equidad,Nemesio Camacho El Campín,2018,Finalización
Fecha 16,Patriotas,1 : 0,Once Caldas,La Independencia,2018,Finalización
Fecha 16,Deportes Tolima,3 : 2,Leones,Manuel Murillo Toro,2018,Finalización
Fecha 16,América de Cali,2 : 1,Rionegro Águilas,Olímpico Pascual Guerrero,2018,Finalización
Fecha 16,Atlético Nacional,1 : 0,Junior,Atanasio Girardot,2018,Finalización
Fecha 16,Alianza Petrolera,2 : 0,Deportivo Cali,Daniel Villa Zapata,2018,Finalización
Fecha 16,Envigado F. C.,1 : 2,Millonarios,Polideportivo Sur,2018,Finalización
Fecha 16,Deportivo Pasto,0 : 0,Atlético Huila,Departamental Libertad,2018,Finalización
Fecha 17,Boyacá Chicó,1 : 1,Deportivo Pasto,La Independencia,2018,Finalización
Fecha 17,Leones,0 : 2,Santa Fe,Metropolitano de Itagüí,2018,Finalización
Fecha 17,Deportivo Cali,4 : 0,Jaguares,Deportivo Cali,2018,Finalización
Fecha 17,Millonarios,1 : 1,Deportes Tolima,Nemesio Camacho El Campín,2018,Finalización
Fecha 17,Rionegro Águilas,1 : 0,Alianza Petrolera,Alberto Grisales,2018,Finalización
Fecha 17,Once Caldas,2 : 0,Atlético Nacional,Palogrande,2018,Finalización
Fecha 17,La Equidad,4 : 0,Patriotas,Metropolitano de Techo,2018,Finalización
Fecha 17,Junior,0 : 0,América de Cali,Metropolitano Roberto Meléndez,2018,Finalización
Fecha 17,Atlético Huila,2 : 1,Envigado F. C.,Guillermo Plazas Alcid,2018,Finalización
Fecha 17,Independiente Medellín,2 : 0,Atlético Bucaramanga,Atanasio Girardot,2018,Finalización
Fecha 18,Santa Fe,3 : 0,Deportes Tolima,Nemesio Camacho El Campín,2018,Finalización
Fecha 18,Envigado F. C.,1 : 0,Boyacá Chicó,Polideportivo Sur,2018,Finalización
Fecha 18,Atlético Bucaramanga,1 : 0,Deportivo Cali,Alfonso López,2018,Finalización
Fecha 18,Atlético Huila,1 : 0,Millonarios,Guillermo Plazas Alcid,2018,Finalización
Fecha 18,Patriotas,2 : 1,Leones,La Independencia,2018,Finalización
Fecha 18,Jaguares,2 : 2,Rionegro Águilas,Jaraguay,2018,Finalización
Fecha 18,América de Cali,1 : 1,Once Caldas,Olímpico Pascual Guerrero,2018,Finalización
Fecha 18,Deportivo Pasto,1 : 1,Independiente Medellín,Departamental Libertad,2018,Finalización
Fecha 18,Atlético Nacional,0 : 0,La Equidad,Atanasio Girardot,2018,Finalización
Fecha 18,Alianza Petrolera,0 : 3,Junior,Daniel Villa Zapata,2018,Finalización
Fecha 19,Boyacá Chicó,2 : 2,Atlético Huila,La Independencia,2018,Finalización
Fecha 19,Deportes Tolima,2 : 1,Patriotas,Manuel Murillo Toro,2018,Finalización
Fecha 19,Once Caldas,1 : 0,Alianza Petrolera,Palogrande,2018,Finalización
Fecha 19,La Equidad,1 : 2,América de Cali,Metropolitano de Techo,2018,Finalización
Fecha 19,Independiente Medellín,2 : 2,Envigado F. C.,Atanasio Girardot,2018,Finalización
Fecha 19,Leones,2 : 2,Atlético Nacional,Metropolitano de Itagüí,2018,Finalización
Fecha 19,Millonarios,0 : 3,Santa Fe,Nemesio Camacho El Campín,2018,Finalización
Fecha 19,Rionegro Águilas,1 : 0,Atlético Bucaramanga,Alberto Grisales,2018,Finalización
Fecha 19,Deportivo Cali,1 : 0,Deportivo Pasto,Deportivo Cali,2018,Finalización
Fecha 19,Junior,1 : 2,Jaguares,Romelio Martínez,2018,Finalización
